Date,Time,Counted by:,Site,Volume Filtered (ml),Frames counted,Volume counted,Species, Cells Counted , Cells/L ,SRC_method
26/01/2019,16:52,Pertunia,Primary sump,5000,20,,C. furca, 1 ,50,250
26/01/2019,16:52,Pertunia,Primary sump,5000,20,,Noctiluca, 1 ,50,250
26/01/2019,16:52,Pertunia,Primary sump,5000,20,,Other, 2 ,100,500
01/04/2019,17:00,Lorna,Primary sump,5000,20,,HAB Total Count,5,250,1250
03/04/2019,17:00,Pertunia,Primary sump,5000,20,,Lingulodinium polyedrum,163,8150,40750
03/04/2019,17:00,Pertunia,Primary sump,5000,20,,Prorocentrum micans,268,13400,67000
03/04/2019,17:00,Pertunia,Primary sump,5000,20,,Ceratium furca,45,2250,11250
03/04/2019,17:00,Pertunia,Primary sump,5000,20,,Ceratium fusus,34,1700,8500
03/04/2019,17:00,Pertunia,Primary sump,5000,20,,Gonyaulax polygramma,9,450,2250
03/04/2019,17:00,Pertunia,Primary sump,5000,20,,Protoperidinium divergens,9,450,2250
03/04/2019,17:00,Pertunia,Primary sump,5000,20,,Protoperidinium diabolum,2,100,500
03/04/2019,17:00,Pertunia,After Drumfilter,5000,5,,Lingulodinium polyedrum,83,16600,83000
03/04/2019,17:00,Pertunia,After Drumfilter,5000,5,,Prorocentrum micans,99,19800,99000
03/04/2019,17:00,Pertunia,After Drumfilter,5000,5,,Ceratium furca,23,4600,23000
04/03/2019,17:00,Pertunia,Primary sump,5000,20,,Micans, 31 ,1550,7750
04/03/2019,17:00,Pertunia,Primary sump,5000,20,,Gracile, 9 ,450,2250
04/03/2019,17:00,Pertunia,Primary sump,5000,20,,D. acuminata, 1 ,50,250
04/03/2019,17:00,Pertunia,Primary sump,5000,20,,Polyedrum, 203 ,10150,50750
04/03/2019,17:00,Pertunia,Primary sump,5000,20,,C. fusus, 10 ,500,2500
04/03/2019,17:00,Pertunia,Primary sump,5000,20,,C. furca, 11 ,550,2750
04/03/2019,17:00,Pertunia,Primary sump,5000,20,,Cysts, 11 ,550,2750
04/03/2019,17:00,Pertunia,Primary sump,5000,20,,Divergens, 12 ,600,3000
04/03/2019,17:00,Pertunia,Primary sump,5000,20,,Licmophora, 3 ,150,750
04/03/2019,17:00,Pertunia,Primary sump,5000,20,,Melosira, 1 ,50,250
04/03/2019,17:00,Pertunia,Primary sump,5000,20,,C. Dens, 1 ,50,250
04/03/2019,17:00,Pertunia,Primary sump,5000,20,,Diabolum, 1 ,50,250
04/03/2019,17:00,Pertunia,After Drumfilter,5000,20,,Pseudo-Nitzschia, 1 ,50,250
04/03/2019,17:00,Pertunia,After Drumfilter,5000,20,,G. polygramma, 1 ,50,250
04/03/2019,17:00,Pertunia,After Drumfilter,5000,20,,Diabolum, 2 ,100,500
04/03/2019,17:00,Pertunia,After Drumfilter,5000,20,,Micans, 14 ,700,3500
04/03/2019,17:00,Pertunia,After Drumfilter,5000,20,,Gracile, 5 ,250,1250
04/03/2019,17:00,Pertunia,After Drumfilter,5000,20,,Noctiluca, 1 ,50,250
04/03/2019,17:00,Pertunia,After Drumfilter,5000,20,,Polyedrum, 95 ,4750,23750
04/03/2019,17:00,Pertunia,After Drumfilter,5000,20,,C. fusus, 5 ,250,1250
04/03/2019,17:00,Pertunia,After Drumfilter,5000,20,,C. furca, 5 ,250,1250
04/03/2019,17:00,Pertunia,After Drumfilter,5000,20,,Cysts, 11 ,550,2750
04/03/2019,17:00,Pertunia,After Drumfilter,5000,20,,Divergens, 3 ,150,750
04/03/2019,17:00,Pertunia,After Drumfilter,5000,20,,Melosira, 2 ,100,500
04/03/2019,17:00,Pertunia,After Drumfilter,5000,20,,C. tripos, 1 ,50,250
05/03/2019,17:00,Sarah,Primary sump,5000,10,,All species, 1 673 ,167300,836500
05/03/2019,17:00,Sarah,After Drumfilter,5000,10,,All species, 442 ,44200,221000
06/03/2019,17:00,Sarah,Primary sump,5000,5,,All species, 4 146 ,829200,4146000
07/03/2019,17:00,Sarah,Primary sump,5000,10,,All species, 3 624 ,362400,1812000
07/03/2019,17:00,Sarah,After Drumfilter,5000,10,,All species, 1 744 ,174400,872000
08/03/2019,17:00,Sarah,After Drumfilter,5000,10,,All species, 1 785 ,178500,892500
10/04/2019,17:00,Pertunia,Primary sump,5000,Pertunia,,10/04/2019,17:00,#VALUE!,#VALUE!
11/02/2019,17:00,Pertunia,Primary sump,5000,20,,Polyedrum, 160 ,8000,40000
11/02/2019,17:00,Pertunia,Primary sump,5000,20,,All species, 7 000 ,350000,1750000
11/03/2019,17:00,Pertunia,Primary sump,5000,20,,All species, 177 ,8850,44250
11/03/2019,17:00,Pertunia,After Drumfilter,5000,20,,All species, 162 ,8100,40500
14/03/2019,17:00,Pertunia,Primary sump,5000,20,,All species, 137 ,6850,34250
15/03/2019,17:00,Sarah,Primary sump,5000,20,,All species, 208 ,10400,52000
22/03/2019,17:00,Sarah,After Drumfilter,5000,10,,All species, 8 590 ,859000,4295000
22/03/2019,17:00,Sarah,Primary sump,5000,10,,All species, 3 350 ,335000,1675000
24/02/2019,17:00,Pertunia,Primary sump,5000,20,,Polyedrum, 512 ,25600,128000
24/02/2019,17:00,Pertunia,Primary sump,5000,20,,Noctiluca, 2 ,100,500
24/02/2019,17:00,Pertunia,Primary sump,5000,20,,Divergens, 15 ,750,3750
24/02/2019,17:00,Pertunia,Primary sump,5000,20,,Diabolum, 1 ,50,250
24/02/2019,17:00,Pertunia,Primary sump,5000,20,,Coscinodiscus Granii, 2 ,100,500
24/02/2019,17:00,Pertunia,Primary sump,5000,20,,C. furca, 5 ,250,1250
24/02/2019,17:00,Pertunia,Primary sump,5000,20,,Triceratium, 1 ,50,250
24/02/2019,17:00,Pertunia,Primary sump,5000,20,,C. fusus, 5 ,250,1250
24/02/2019,17:00,Pertunia,Primary sump,5000,20,,G. polygramma, 2 ,100,500
24/02/2019,17:00,Pertunia,Primary sump,5000,20,,P. conicum, 1 ,50,250
24/02/2019,17:00,Pertunia,Primary sump,5000,20,,depressum, 1 ,50,250
24/02/2019,17:00,Pertunia,Primary sump,5000,20,,chaetoceros, 1 ,50,250
24/02/2019,17:00,Pertunia,Primary sump,5000,20,,C. Dens, 1 ,50,250
24/02/2019,17:00,Pertunia,Primary sump,5000,20,,K. cristata, 2 ,100,500
24/02/2019,17:00,Pertunia,After Drumfilter,5000,20,,B. paxillifera, 2 ,100,500
24/02/2019,17:00,Pertunia,After Drumfilter,5000,20,,C. furca, 7 ,350,1750
24/02/2019,17:00,Pertunia,After Drumfilter,5000,20,,Coscinodiscus Granii, 4 ,200,1000
24/02/2019,17:00,Pertunia,After Drumfilter,5000,20,,Polyedrum, 212 ,10600,53000
24/02/2019,17:00,Pertunia,After Drumfilter,5000,20,,C. fusus, 2 ,100,500
24/02/2019,17:00,Pertunia,After Drumfilter,5000,20,,Licmophora, 2 ,100,500
24/02/2019,17:00,Pertunia,After Drumfilter,5000,20,,chaetoceros, 3 ,150,750
24/02/2019,17:00,Pertunia,After Drumfilter,5000,20,,Divergens, 4 ,200,1000
24/02/2019,17:00,Pertunia,After Drumfilter,5000,20,,K. cristata, 4 ,200,1000
24/02/2019,17:00,Pertunia,After Drumfilter,5000,20,,D. acuminata, 1 ,50,250
24/02/2019,17:00,Pertunia,After Drumfilter,5000,20,,Brevipes, 1 ,50,250
24/02/2019,17:00,Pertunia,After Drumfilter,5000,20,,Micans, 1 ,50,250
24/02/2019,17:00,Pertunia,After Drumfilter,5000,20,,Diabolum, 1 ,50,250
24/03/2019,17:00,Werner,Primary sump sump,5000,20,,All species, 4 940 ,247000,1235000
24/03/2019,17:00,Werner,After Drumfilter,5000,20,,All species, 4 740 ,237000,1185000
26/02/2019,17:00,Sarah,Primary sump ,5000,5,,All species, 779 ,155800,779000
26/02/2019,17:00,Sarah,Settlement tank,5000,10,,All species, 69 ,6900,34500
26/02/2019,17:00,Sarah,Hatchery,5000,10,,All species, 83 ,8300,41500
26/02/2019,17:00,Sarah,Broodstock,5000,10,,All species, 37 ,3700,18500
26/02/2019,17:00,Sarah,Nursery,5000,10,,All species, 40 ,4000,20000
27/03/2019,17:00,Sarah,Primary sump,5000,20,,Protoperidinium conicum,3,150,750
27/03/2019,17:00,Sarah,Primary sump,5000,20,,Protoperidinium diabolum,1,50,250
27/03/2019,17:00,Sarah,Primary sump,5000,20,,Ceratium furca,10,500,2500
27/03/2019,17:00,Sarah,Primary sump,5000,20,,Other,1,50,250
27/03/2019,17:00,Sarah,Primary sump,5000,20,,Prorocentrum micans,43,2150,10750
27/03/2019,17:00,Sarah,Primary sump,5000,20,,Lingulodinium polyedrum,81,4050,20250
27/03/2019,17:00,Sarah,After Drumfilter,5000,20,,Protoperidinium conicum,2,100,500
27/03/2019,17:00,Sarah,After Drumfilter,5000,20,,Ceratium furca,6,300,1500
27/03/2019,17:00,Sarah,After Drumfilter,5000,20,,Other,1,50,250
27/03/2019,17:00,Sarah,After Drumfilter,5000,20,,Prorocentrum micans,40,2000,10000
27/03/2019,17:00,Sarah,After Drumfilter,5000,20,,Lingulodinium polyedrum,51,2550,12750
28/03/2019,17:00,Pertunia,Primary sump,5000,20,,Lingulodinium polyedrum,73,3650,18250
28/03/2019,17:00,Sarah,After Drumfilter,5000,20,,C.dens,1,50,250
28/03/2019,17:00,Sarah,After Drumfilter,5000,20,,Ceratium furca,70,3500,17500
28/03/2019,17:00,Sarah,After Drumfilter,5000,20,,Ceratium fusus,7,350,1750
28/03/2019,17:00,Sarah,After Drumfilter,5000,20,,Prorocentrum micans,370,18500,92500
28/03/2019,17:00,Sarah,After Drumfilter,5000,20,,Lingulodinium polyedrum,1580,79000,395000
30/03/2019,17:00,Lorna,Primary sump,5000,20,,Other,1370,68500,342500
30/03/2019,17:00,Lorna,Primary sump,5000,20,,Lingulodinium polyedrum,304,15200,76000
31/01/2019,17:00,Pertunia,Primary sump,5000,20,,C. furca, 24 ,1200,6000
31/01/2019,17:00,Pertunia,Primary sump,5000,20,,Depressum, 11 ,550,2750
31/01/2019,17:00,Pertunia,Primary sump,5000,20,,Polyedrum, 173 ,8650,43250
31/01/2019,17:00,Pertunia,Primary sump,5000,20,,C. fusus, 7 ,350,1750
31/01/2019,17:00,Pertunia,Primary sump,5000,20,,C. tripos, 3 ,150,750
31/01/2019,17:00,Pertunia,Primary sump,5000,20,,Diabolum, 5 ,250,1250
31/01/2019,17:00,Pertunia,Primary sump,5000,20,,P. conicum, 3 ,150,750
31/01/2019,17:00,Pertunia,Primary sump,5000,20,,Chaetocerus, 2 ,100,500
31/01/2019,17:00,Pertunia,Primary sump,5000,20,,G. polygramma, 1 ,50,250
31/01/2019,17:00,Pertunia,Primary sump,5000,20,,C. Dens, 1 ,50,250
31/01/2019,17:00,Pertunia,Primary sump,5000,20,,Other, 5 ,250,1250
22/02/2019,17:10,Sarah,Primary sump ,5000,10,,All species, 975 ,97500,487500
27/01/2019,17:20,Pertunia,Primary sump,5000,20,,C. furca, 11 ,550,2750
27/01/2019,17:20,Pertunia,Primary sump,5000,20,,P. conicum, 3 ,150,750
27/01/2019,17:20,Pertunia,Primary sump,5000,20,,Polyedrum, 14 ,700,3500
27/01/2019,17:20,Pertunia,Primary sump,5000,20,,Noctiluca, 1 ,50,250
27/01/2019,17:20,Pertunia,Primary sump,5000,20,,C. fusus, 1 ,50,250
27/01/2019,17:20,Pertunia,Primary sump,5000,20,,Diabolum, 1 ,50,250
27/01/2019,17:20,Pertunia,Primary sump,5000,20,,Other, 1 ,50,250
13/02/2019,17:27,Lorna,Primary sump,5000,20,,All species, 36 ,1800,9000
02/04/2019,17:30,Pertunia,Primary sump,5000,20,,Other,497,24850,124250
02/04/2019,17:30,Pertunia,Primary sump,5000,20,,Lingulodinium polyedrum,121,6050,30250
02/04/2019,17:30,Pertunia,After Drumfilter,5000,20,,Other,189,9450,47250
02/04/2019,17:30,Pertunia,After Drumfilter,5000,20,,Lingulodinium polyedrum,63,3150,15750
13/02/2019,17:30,Lorna,Settlement,5000,20,,All species, 31 ,1550,7750
19/02/2019,17:30,Sarah,Primary sump,5000,20,,Polyedrum, 109 ,5450,27250
19/02/2019,17:30,Sarah,Primary sump,5000,20,,Diatoms, 36 ,1800,9000
19/02/2019,17:30,Sarah,Primary sump,5000,20,,G. polygramma, 64 ,3200,16000
19/02/2019,17:30,Sarah,Primary sump,5000,20,,Other, 57 ,2850,14250
19/02/2019,17:30,Sarah,After Drumfilter,5000,20,,Polyedrum, 35 ,1750,8750
19/02/2019,17:30,Sarah,After Drumfilter,5000,20,,Diatoms, 9 ,450,2250
19/02/2019,17:30,Sarah,After Drumfilter,5000,20,,G. polygramma, 34 ,1700,8500
19/02/2019,17:30,Sarah,After Drumfilter,5000,20,,Other, 29 ,1450,7250
22/02/2019,17:30,Sarah,After Drumfilter,5000,10,,All species, 626 ,62600,313000
22/02/2019,17:30,Sarah,Primary sump ,5000,10,,All species, 885 ,88500,442500
22/03/2019,17:30,Sarah,After Drumfilter,5000,20,,All species, 11 460 ,573000,2865000
01/03/2019,17:50,Sarah,Primary sump ,5000,10,,All species, 281 ,28100,140500
01/03/2019,17:50,Sarah,After Drumfilter,5000,10,,All species, 139 ,13900,69500
18/02/2019,17:50,Pertunia,Primary sump,5000,20,,Melosira, 16 ,800,4000
18/02/2019,17:50,Pertunia,Primary sump,5000,20,,Divergens, 7 ,350,1750
18/02/2019,17:50,Pertunia,Primary sump,5000,20,,C. furca, 12 ,600,3000
18/02/2019,17:50,Pertunia,Primary sump,5000,20,,Brightwelli, 2 ,100,500
18/02/2019,17:50,Pertunia,Primary sump,5000,20,,G. polygramma, 9 ,450,2250
18/02/2019,17:50,Pertunia,Primary sump,5000,20,,Nitzhia, 2 ,100,500
18/02/2019,17:50,Pertunia,Primary sump,5000,20,,Diabolum, 1 ,50,250
18/02/2019,17:50,Pertunia,Primary sump,5000,20,,C. fusus, 5 ,250,1250
18/02/2019,17:50,Pertunia,Primary sump,5000,20,,Noctiluca, 2 ,100,500
18/02/2019,17:50,Pertunia,Primary sump,5000,20,,Coscinodiscus Granii, 1 ,50,250
01/04/2019,18:00,Sarah,Primary sump,5000,5,,HAB Total Count,67,13400,67000
01/04/2019,18:00,Sarah,After Drumfilter,5000,5,,HAB Total Count,27,5400,27000
02/03/2019,18:00,Sarah,Primary sump ,5000,10,,All species, 307 ,30700,153500
02/03/2019,18:00,Sarah,After Drumfilter,5000,10,,All species, 119 ,11900,59500
03/03/2019,18:00,Sarah,Primary sump ,5000,10,,All species, 309 ,30900,154500
03/03/2019,18:00,Sarah,After Drumfilter,5000,10,,All species, 84 ,8400,42000
06/03/2019,18:00,Sarah,Kelp catchers,5000,5,,All species, 3 998 ,799600,3998000
06/04/2019,18:00,Pertunia,Primary sump,5000,20,,Lingulodinium polyedrum,35,1750,8750
06/04/2019,18:00,Pertunia,Primary sump,5000,20,,Ceratium furca,8,400,2000
06/04/2019,18:00,Pertunia,Primary sump,5000,20,,Prorocentrum micans,5,250,1250
06/04/2019,18:00,Pertunia,Primary sump,5000,20,,Protoperidinium conicum,13,650,3250
06/04/2019,18:00,Pertunia,Primary sump,5000,20,,Ceratium fusus,3,150,750
06/04/2019,18:00,Pertunia,Primary sump,5000,20,,Dinophysis acuminata,1,50,250
08/03/2019,18:00,Sarah,After Drumfilter,5000,10,,All species, 9 730 ,973000,4865000
09/03/2019,18:00,Sarah,Primary sump,5000,20,,All species, 268 ,13400,67000
09/03/2019,18:00,Sarah,After Drumfilter,5000,20,,All species, 1 632 ,81600,408000
10/03/2019,18:00,Pertunia,After Drumfilter,5000,20,,All species, 205 ,10250,51250
10/03/2019,18:00,Pertunia,Primary sump,5000,20,,All species, 572 ,28600,143000
11/02/2019,18:00,Pertunia,Primary sump,5000,20,,C. furca, 27 ,1350,6750
11/02/2019,18:00,Pertunia,Primary sump,5000,20,,Polyedrum, 59 ,2950,14750
11/02/2019,18:00,Pertunia,Primary sump,5000,20,,C. fusus, 1 ,50,250
17/02/2019,18:00,Pertunia,After Drumfilter,5000,20,,Polyedrum, 104 ,5200,26000
17/02/2019,18:00,Pertunia,After Drumfilter,5000,20,,C. furca, 5 ,250,1250
17/02/2019,18:00,Pertunia,After Drumfilter,5000,20,,Divergens, 4 ,200,1000
18/02/2019,18:00,Pertunia,After Drumfilter,5000,20,,Polyedrum, 16 ,800,4000
18/02/2019,18:00,Pertunia,After Drumfilter,5000,20,,G. polygramma, 1 ,50,250
18/02/2019,18:00,Pertunia,After Drumfilter,5000,20,,C. furca, 1 ,50,250
18/02/2019,18:00,Pertunia,After Drumfilter,5000,20,,Divergens, 4 ,200,1000
18/02/2019,18:00,Pertunia,After Drumfilter,5000,20,,Melosira, 2 ,100,500
18/02/2019,18:00,Pertunia,After Drumfilter,5000,20,,C. tripos, 1 ,50,250
18/02/2019,18:00,Pertunia,After Drumfilter,5000,20,,Chaetoceros, 1 ,50,250
20/02/2019,18:00,Pertunia,Primary sump,5000,20,,C. furca, 24 ,1200,6000
20/02/2019,18:00,Pertunia,Primary sump,5000,20,,Coscinodiscus Granii, 2 ,100,500
20/02/2019,18:00,Pertunia,Primary sump,5000,20,,Divergens, 11 ,550,2750
20/02/2019,18:00,Pertunia,Primary sump,5000,20,,Diabolum, 4 ,200,1000
20/02/2019,18:00,Pertunia,Primary sump,5000,20,,Polyedrum, 258 ,12900,64500
20/02/2019,18:00,Pertunia,Primary sump,5000,20,,C. Dens, 2 ,100,500
20/02/2019,18:00,Pertunia,Primary sump,5000,20,,C. fusus, 1 ,50,250
20/02/2019,18:00,Pertunia,Primary sump,5000,20,,Licmophora, 1 ,50,250
20/02/2019,18:00,Pertunia,Primary sump,5000,20,,Pseudo-Nitzschia, 4 ,200,1000
20/02/2019,18:00,Pertunia,Primary sump,5000,20,,G. polygramma, 7 ,350,1750
20/02/2019,18:00,Pertunia,Primary sump,5000,20,,Noctiluca, 1 ,50,250
20/02/2019,18:00,Pertunia,Primary sump,5000,20,,Melosira, 42 ,2100,10500
20/02/2019,18:00,Pertunia,After Drumfilter,5000,20,,C. furca, 8 ,400,2000
20/02/2019,18:00,Pertunia,After Drumfilter,5000,20,,Polyedrum, 53 ,2650,13250
20/02/2019,18:00,Pertunia,After Drumfilter,5000,20,,G. polygramma, 2 ,100,500
20/02/2019,18:00,Pertunia,After Drumfilter,5000,20,,Chaetoceros, 1 ,50,250
20/02/2019,18:00,Pertunia,After Drumfilter,5000,20,,All species, 1 110 ,55500,277500
21/02/2019,18:00,Pertunia,Primary sump,5000,6,,All species, 549 ,91500,457500
21/02/2019,18:00,Pertunia,After Drumfilter,5000,20,,All species, 472 ,23600,118000
21/03/2019,18:00,Pertunia,Kelpcatchers,5000,5,,All species, 4 220 ,844000,4220000
22/03/2019,18:00,Sarah,Primary sump,5000,20,,All species, 3 620 ,181000,905000
23/02/2019,18:00,Pertunia,Primary sump,5000,5,,All species, 534 ,106800,534000
23/03/2019,18:00,Sarah,Primary sump sump,5000,20,,All species, 714 ,35700,178500
23/03/2019,18:00,Sarah,After Drumfilter,5000,20,,All species, 2 180 ,109000,545000
25/02/2019,18:00,Pertunia,Primary sump,5000,20,,All species, 16 440 ,822000,4110000
26/02/2019,18:00,Pertunia,Primary sump,5000,20,,All species, 8 270 ,413500,2067500
26/02/2019,18:00,Pertunia,Primary sump,5000,20,,Cysts, 80 ,4000,20000
26/02/2019,18:00,Pertunia,After Drumfilter,5000,10,,All species, 589 ,58900,294500
26/02/2019,18:00,Pertunia,After Drumfilter,5000,10,,Cysts, 1 ,100,500
26/02/2019,18:00,Pertunia,Bergsig effluent,5000,15,,All species, 455 ,30333.33333,151666.6667
26/02/2019,18:00,Pertunia,Seaview effluent,5000,15,,All species, 410 ,27333.33333,136666.6667
26/02/2019,18:00,Pertunia,Seaview effluent,5000,15,,Cysts, 1 ,66.66666667,333.3333333
26/03/2019,18:00,Pertunia,Primary sump,5000,20,,C.dens,4,200,1000
26/03/2019,18:00,Pertunia,Primary sump,5000,20,,Chaetoceros,1,50,250
26/03/2019,18:00,Pertunia,Primary sump,5000,20,,Coscinodiscus Granii,2,100,500
26/03/2019,18:00,Pertunia,Primary sump,5000,20,,Cysts,4,200,1000
26/03/2019,18:00,Pertunia,Primary sump,5000,20,,Dinophysis acuminata,2,100,500
26/03/2019,18:00,Pertunia,Primary sump,5000,20,,Protoperidinium diabolum,3,150,750
26/03/2019,18:00,Pertunia,Primary sump,5000,20,,Protoperidinium divergens,16,800,4000
26/03/2019,18:00,Pertunia,Primary sump,5000,20,,Ceratium furca,25,1250,6250
26/03/2019,18:00,Pertunia,Primary sump,5000,20,,Ceratium fusus,16,800,4000
26/03/2019,18:00,Pertunia,Primary sump,5000,20,,P.gracile,6,300,1500
26/03/2019,18:00,Pertunia,Primary sump,5000,20,,Prorocentrum micans,212,10600,53000
26/03/2019,18:00,Pertunia,Primary sump,5000,20,,Lingulodinium polyedrum,224,11200,56000
27/02/2019,18:00,Pertunia,Primary sump,5000,20,,All species, 766 ,38300,191500
27/02/2019,18:00,Pertunia,After Drumfilter,5000,20,,All species, 2 860 ,143000,715000
28/02/2019,18:00,Pertunia,Primary sump,5000,5,,All species, 257 ,51400,257000
28/02/2019,18:00,Pertunia,After Drumfilter,5000,5,,All species, 194 ,38800,194000
28/03/2019,18:00,Sarah,Primary sump,5000,5,,Protoperidinium conicum,2,400,2000
28/03/2019,18:00,Sarah,Primary sump,5000,5,,Protoperidinium diabolum,5,1000,5000
28/03/2019,18:00,Sarah,Primary sump,5000,5,,Ceratium furca,13,2600,13000
28/03/2019,18:00,Sarah,Primary sump,5000,5,,Prorocentrum micans,17,3400,17000
28/03/2019,18:00,Sarah,Primary sump,5000,5,,Lingulodinium polyedrum,21,4200,21000
29/03/2019,18:00,Sarah,After Drumfilter,5000,20,,HAB Total Count,1409,70450,352250
29/03/2019,18:00,Sarah,Primary sump,5000,20,,HAB Total Count,1600,80000,400000
30/03/2019,18:00,Pertunia,Seaview,5000,20,,Other,495,24750,123750
30/03/2019,18:00,Pertunia,Seaview,5000,20,,Lingulodinium polyedrum,173,8650,43250
30/03/2019,18:00,Pertunia,Primary sump,5000,20,,Other,3113,155650,778250
30/03/2019,18:00,Pertunia,Primary sump,5000,20,,Lingulodinium polyedrum,243,12150,60750
30/03/2019,18:00,Pertunia,Primary sump,5000,20,,Gonyaulax polygramma,12,600,3000
30/03/2019,18:00,Pertunia,After Drumfilter,5000,20,,Other,456,22800,114000
30/03/2019,18:00,Pertunia,After Drumfilter,5000,20,,Lingulodinium polyedrum,95,4750,23750
30/03/2019,18:00,Pertunia,After Drumfilter,5000,20,,Gonyaulax polygramma,1,50,250
26/03/2019,18:05,Pertunia,After Drumfilter,5000,20,,C.dens,1,50,250
26/03/2019,18:05,Pertunia,After Drumfilter,5000,20,,Cysts,3,150,750
26/03/2019,18:05,Pertunia,After Drumfilter,5000,20,,Dinophysis acuminata,1,50,250
26/03/2019,18:05,Pertunia,After Drumfilter,5000,20,,Protoperidinium diabolum,2,100,500
26/03/2019,18:05,Pertunia,After Drumfilter,5000,20,,Protoperidinium divergens,5,250,1250
26/03/2019,18:05,Pertunia,After Drumfilter,5000,20,,Ceratium furca,18,900,4500
26/03/2019,18:05,Pertunia,After Drumfilter,5000,20,,Ceratium fusus,6,300,1500
26/03/2019,18:05,Pertunia,After Drumfilter,5000,20,,P.gracile,3,150,750
26/03/2019,18:05,Pertunia,After Drumfilter,5000,20,,Prorocentrum micans,120,6000,30000
26/03/2019,18:05,Pertunia,After Drumfilter,5000,20,,Lingulodinium polyedrum,121,6050,30250
26/03/2019,18:05,Pertunia,After Drumfilter,5000,20,,Gonyaulax polygramma,1,50,250
17/02/2019,18:18,Pertunia,Broodstock,5000,20,,Polyedrum, 201 ,10050,50250
17/02/2019,18:18,Pertunia,Broodstock,5000,20,,G. polygramma, 72 ,3600,18000
17/02/2019,18:18,Pertunia,Broodstock,5000,20,,C. furca, 5 ,250,1250
17/02/2019,18:18,Pertunia,Broodstock,5000,20,,Pseudo-Nitzschia, 2 ,100,500
17/02/2019,18:18,Pertunia,Broodstock,5000,20,,Divergens, 3 ,150,750
14/02/2019,18:20,Pertunia,Primary sump,5000,20,,All species, 1 380 ,69000,345000
14/02/2019,18:20,Pertunia,After Drumfilter,5000,20,,All species, 148 ,7400,37000
17/03/2019,18:20,Sarah,Primary sump,5000,20,,All species, 2 360 ,118000,590000
08/03/2019,18:30,Sarah,Primary sump,5000,5,,All species, 268 ,53600,268000
12/02/2019,18:30,Pertunia,After Drumfilter,5000,20,,C. furca, 21 ,1050,5250
12/02/2019,18:30,Pertunia,After Drumfilter,5000,20,,Polyedrum, 41 ,2050,10250
12/02/2019,18:30,Pertunia,After Drumfilter,5000,20,,C. fusus, 5 ,250,1250
12/02/2019,18:30,Pertunia,After Drumfilter,5000,20,,G. polygramma, 1 ,50,250
12/02/2019,18:30,Pertunia,After Drumfilter,5000,20,,Other, 8 ,400,2000
19/03/2019,18:30,Pertunia,Primary sump,5000,20,,All species, 3 186 ,159300,796500
19/03/2019,18:30,Pertunia,After Drumfilter,5000,20,,All species, 3 186 ,159300,796500
20/03/2019,18:30,Pertunia,Primary sump Sump,5000,20,,All species, 350 ,17500,87500
20/03/2019,18:30,Pertunia,After Drumfilter,5000,20,,All species, 1 888 ,94400,472000
22/02/2019,18:30,Pertunia,Primary sump ,5000,10,,All species, 268 ,26800,134000
22/02/2019,18:30,Pertunia,After Drumfilter,5000,10,,All species, 153 ,15300,76500
22/03/2019,18:30,Sarah,Settlement,5000,20,,All species, 14 370 ,718500,3592500
22/03/2019,18:30,Sarah,Nursery Row11,5000,20,,All species, 2 440 ,122000,610000
22/03/2019,18:30,Sarah,Nursery Row10,5000,20,,All species, 1 960 ,98000,490000
22/03/2019,18:30,Sarah,After Drumfilter,5000,20,,All species, 1 780 ,89000,445000
25/03/2019,18:30,Pertunia,After Drumfilter,5000,,,All species,,#DIV/0!,#DIV/0!
27/03/2019,18:30,Pertunia,Primary sump,5000,20,,C.dens,1,50,250
27/03/2019,18:30,Pertunia,Primary sump,5000,20,,Cysts,1,50,250
27/03/2019,18:30,Pertunia,Primary sump,5000,20,,Dinophysis acuminata,1,50,250
27/03/2019,18:30,Pertunia,Primary sump,5000,20,,Protoperidinium divergens,17,850,4250
27/03/2019,18:30,Pertunia,Primary sump,5000,20,,Ceratium furca,76,3800,19000
27/03/2019,18:30,Pertunia,Primary sump,5000,20,,Ceratium fusus,9,450,2250
27/03/2019,18:30,Pertunia,Primary sump,5000,20,,Prorocentrum micans,213,10650,53250
27/03/2019,18:30,Pertunia,Primary sump,5000,20,,Lingulodinium polyedrum,285,14250,71250
27/03/2019,18:30,Pertunia,Primary sump,5000,20,,Gonyaulax polygramma,8,400,2000
27/03/2019,18:30,Pertunia,After Drumfilter,5000,20,,Coscinodiscus Granii,1,50,250
27/03/2019,18:30,Pertunia,After Drumfilter,5000,20,,Cysts,1,50,250
27/03/2019,18:30,Pertunia,After Drumfilter,5000,20,,Protoperidinium diabolum,1,50,250
27/03/2019,18:30,Pertunia,After Drumfilter,5000,20,,Protoperidinium divergens,7,350,1750
27/03/2019,18:30,Pertunia,After Drumfilter,5000,20,,Ceratium furca,37,1850,9250
27/03/2019,18:30,Pertunia,After Drumfilter,5000,20,,Ceratium fusus,2,100,500
27/03/2019,18:30,Pertunia,After Drumfilter,5000,20,,Prorocentrum micans,135,6750,33750
27/03/2019,18:30,Pertunia,After Drumfilter,5000,20,,Lingulodinium polyedrum,151,7550,37750
27/03/2019,18:30,Pertunia,After Drumfilter,5000,20,,Gonyaulax polygramma,2,100,500
12/02/2019,18:35,Pertunia,Broodstock,5000,20,,Polyedrum, 227 ,11350,56750
