RowCode,Date,Time,Counted by:,Site,Volume Filtered (ml),Frames counted,Volume counted,Species,Cells Counted,Cells/L,SRC_method
4473,06/04/2019,18:00,Pertunia,Primary sump,5000,20,,Ceratium fusus,3,150,750
4474,06/04/2019,18:00,Pertunia,Primary sump,5000,20,,Dinophysis acuminata,1,50,250
4475,08/03/2019,18:00,Sarah,After Drumfilter,5000,10,,All species,9730,973000,4865000
4476,09/03/2019,18:00,Sarah,Primary sump,5000,20,,All species,268,13400,67000
4477,09/03/2019,18:00,Sarah,After Drumfilter,5000,20,,All species,1632,81600,408000
4478,10/03/2019,18:00,Pertunia,After Drumfilter,5000,20,,All species,205,10250,51250
4479,10/03/2019,18:00,Pertunia,Primary sump,5000,20,,All species,572,28600,143000
4480,11/02/2019,18:00,Pertunia,Primary sump,5000,20,,Ceratium furca,27,1350,6750
4481,11/02/2019,18:00,Pertunia,Primary sump,5000,20,,Lingulodinium polyedra,59,2950,14750
4482,11/02/2019,18:00,Pertunia,Primary sump,5000,20,,Ceratium fusus,1,50,250
4483,17/02/2019,18:00,Pertunia,After Drumfilter,5000,20,,Lingulodinium polyedra,104,5200,26000
4484,17/02/2019,18:00,Pertunia,After Drumfilter,5000,20,,Ceratium furca,5,250,1250
4485,17/02/2019,18:00,Pertunia,After Drumfilter,5000,20,,Protoperidinium divergens,4,200,1000
4486,18/02/2019,18:00,Pertunia,After Drumfilter,5000,20,,Lingulodinium polyedra,16,800,4000
4487,18/02/2019,18:00,Pertunia,After Drumfilter,5000,20,,Gonyaulax polygramma,1,50,250
4488,18/02/2019,18:00,Pertunia,After Drumfilter,5000,20,,Ceratium furca,1,50,250
4489,18/02/2019,18:00,Pertunia,After Drumfilter,5000,20,,Protoperidinium divergens,4,200,1000
4490,18/02/2019,18:00,Pertunia,After Drumfilter,5000,20,,Melosira sp.,2,100,500
4491,18/02/2019,18:00,Pertunia,After Drumfilter,5000,20,,Dinophysis tripos,1,50,250
4492,18/02/2019,18:00,Pertunia,After Drumfilter,5000,20,,Chaetoceros sp.,1,50,250
4493,20/02/2019,18:00,Pertunia,Primary sump,5000,20,,Ceratium furca,24,1200,6000
4494,20/02/2019,18:00,Pertunia,Primary sump,5000,20,,Coscinodiscus granii,2,100,500
4495,20/02/2019,18:00,Pertunia,Primary sump,5000,20,,Protoperidinium divergens,11,550,2750
4496,20/02/2019,18:00,Pertunia,Primary sump,5000,20,,Protoperidinium diabolum,4,200,1000
4497,20/02/2019,18:00,Pertunia,Primary sump,5000,20,,Lingulodinium polyedra,258,12900,64500
4498,20/02/2019,18:00,Pertunia,Primary sump,5000,20,,Ceratium dens,2,100,500
4499,20/02/2019,18:00,Pertunia,Primary sump,5000,20,,Ceratium fusus,1,50,250
4500,20/02/2019,18:00,Pertunia,Primary sump,5000,20,,Licmophora sp.,1,50,250
4501,20/02/2019,18:00,Pertunia,Primary sump,5000,20,,Pseudo-nitzschia sp.,4,200,1000
4502,20/02/2019,18:00,Pertunia,Primary sump,5000,20,,Gonyaulax polygramma,7,350,1750
4503,20/02/2019,18:00,Pertunia,Primary sump,5000,20,,Noctiluca sp.,1,50,250
4504,20/02/2019,18:00,Pertunia,Primary sump,5000,20,,Melosira sp.,42,2100,10500
4505,20/02/2019,18:00,Pertunia,After Drumfilter,5000,20,,Ceratium furca,8,400,2000
4506,20/02/2019,18:00,Pertunia,After Drumfilter,5000,20,,Lingulodinium polyedra,53,2650,13250
4507,20/02/2019,18:00,Pertunia,After Drumfilter,5000,20,,Gonyaulax polygramma,2,100,500
4508,20/02/2019,18:00,Pertunia,After Drumfilter,5000,20,,Chaetoceros sp.,1,50,250
4509,20/02/2019,18:00,Pertunia,After Drumfilter,5000,20,,All species,1110,55500,277500
4510,21/02/2019,18:00,Pertunia,Primary sump,5000,6,,All species,549,91500,457500
4511,21/02/2019,18:00,Pertunia,After Drumfilter,5000,20,,All species,472,23600,118000
4512,21/03/2019,18:00,Pertunia,Kelp catchers,5000,5,,All species,4220,844000,4220000
4513,22/03/2019,18:00,Sarah,Primary sump,5000,20,,All species,3620,181000,905000
4514,23/02/2019,18:00,Pertunia,Primary sump,5000,5,,All species,534,106800,534000
4515,23/03/2019,18:00,Sarah,Primary sump,5000,20,,All species,714,35700,178500
4516,23/03/2019,18:00,Sarah,After Drumfilter,5000,20,,All species,2180,109000,545000
4517,25/02/2019,18:00,Pertunia,Primary sump,5000,20,,All species,16440,822000,4110000
4518,26/02/2019,18:00,Pertunia,Primary sump,5000,20,,All species,8270,413500,2067500
4519,26/02/2019,18:00,Pertunia,Primary sump,5000,20,,Cyst,80,4000,20000
4520,26/02/2019,18:00,Pertunia,After Drumfilter,5000,10,,All species,589,58900,294500
4521,26/02/2019,18:00,Pertunia,After Drumfilter,5000,10,,Cyst,1,100,500
4522,26/02/2019,18:00,Pertunia,Bergsig effluent,5000,15,,All species,455,30333.33333,151666.6667
4523,26/02/2019,18:00,Pertunia,Seaview effluent,5000,15,,All species,410,27333.33333,136666.6667
4524,26/02/2019,18:00,Pertunia,Seaview effluent,5000,15,,Cyst,1,66.66666667,333.3333333
4525,26/03/2019,18:00,Pertunia,Primary sump,5000,20,,Ceratium dens,4,200,1000
4526,26/03/2019,18:00,Pertunia,Primary sump,5000,20,,Chaetoceros sp.,1,50,250
4527,26/03/2019,18:00,Pertunia,Primary sump,5000,20,,Coscinodiscus granii,2,100,500
4528,26/03/2019,18:00,Pertunia,Primary sump,5000,20,,Cyst,4,200,1000
4529,26/03/2019,18:00,Pertunia,Primary sump,5000,20,,Dinophysis acuminata,2,100,500
4530,26/03/2019,18:00,Pertunia,Primary sump,5000,20,,Protoperidinium diabolum,3,150,750
4531,26/03/2019,18:00,Pertunia,Primary sump,5000,20,,Protoperidinium divergens,16,800,4000
4532,26/03/2019,18:00,Pertunia,Primary sump,5000,20,,Ceratium furca,25,1250,6250
4533,26/03/2019,18:00,Pertunia,Primary sump,5000,20,,Ceratium fusus,16,800,4000
4534,26/03/2019,18:00,Pertunia,Primary sump,5000,20,,Prorocentrum gracile,6,300,1500
4535,26/03/2019,18:00,Pertunia,Primary sump,5000,20,,Prorocentrum micans,212,10600,53000
4536,26/03/2019,18:00,Pertunia,Primary sump,5000,20,,Lingulodinium polyedra,224,11200,56000
4537,27/02/2019,18:00,Pertunia,Primary sump,5000,20,,All species,766,38300,191500
4538,27/02/2019,18:00,Pertunia,After Drumfilter,5000,20,,All species,2860,143000,715000
4539,28/02/2019,18:00,Pertunia,Primary sump,5000,5,,All species,257,51400,257000
4540,28/02/2019,18:00,Pertunia,After Drumfilter,5000,5,,All species,194,38800,194000
4541,28/03/2019,18:00,Sarah,Primary sump,5000,5,,Protoperidinium conicum,2,400,2000
4542,28/03/2019,18:00,Sarah,Primary sump,5000,5,,Protoperidinium diabolum,5,1000,5000
4543,28/03/2019,18:00,Sarah,Primary sump,5000,5,,Ceratium furca,13,2600,13000
4544,28/03/2019,18:00,Sarah,Primary sump,5000,5,,Prorocentrum micans,17,3400,17000
4545,28/03/2019,18:00,Sarah,Primary sump,5000,5,,Lingulodinium polyedra,21,4200,21000
4546,29/03/2019,18:00,Sarah,After Drumfilter,5000,20,,All species,1409,70450,352250
4547,29/03/2019,18:00,Sarah,Primary sump,5000,20,,All species,1600,80000,400000
4548,30/03/2019,18:00,Pertunia,Seaview,5000,20,,Other,495,24750,123750
4549,30/03/2019,18:00,Pertunia,Seaview,5000,20,,Lingulodinium polyedra,173,8650,43250
4550,30/03/2019,18:00,Pertunia,Primary sump,5000,20,,Other,3113,155650,778250
4551,30/03/2019,18:00,Pertunia,Primary sump,5000,20,,Lingulodinium polyedra,243,12150,60750
4552,30/03/2019,18:00,Pertunia,Primary sump,5000,20,,Gonyaulax polygramma,12,600,3000
4553,30/03/2019,18:00,Pertunia,After Drumfilter,5000,20,,Other,456,22800,114000
4554,30/03/2019,18:00,Pertunia,After Drumfilter,5000,20,,Lingulodinium polyedra,95,4750,23750
4555,30/03/2019,18:00,Pertunia,After Drumfilter,5000,20,,Gonyaulax polygramma,1,50,250
4556,26/03/2019,18:05,Pertunia,After Drumfilter,5000,20,,Ceratium dens,1,50,250
4557,26/03/2019,18:05,Pertunia,After Drumfilter,5000,20,,Cyst,3,150,750
4558,26/03/2019,18:05,Pertunia,After Drumfilter,5000,20,,Dinophysis acuminata,1,50,250
4559,26/03/2019,18:05,Pertunia,After Drumfilter,5000,20,,Protoperidinium diabolum,2,100,500
4560,26/03/2019,18:05,Pertunia,After Drumfilter,5000,20,,Protoperidinium divergens,5,250,1250
4561,26/03/2019,18:05,Pertunia,After Drumfilter,5000,20,,Ceratium furca,18,900,4500
4562,26/03/2019,18:05,Pertunia,After Drumfilter,5000,20,,Ceratium fusus,6,300,1500
4563,26/03/2019,18:05,Pertunia,After Drumfilter,5000,20,,Prorocentrum gracile,3,150,750
4564,26/03/2019,18:05,Pertunia,After Drumfilter,5000,20,,Prorocentrum micans,120,6000,30000
4565,26/03/2019,18:05,Pertunia,After Drumfilter,5000,20,,Lingulodinium polyedra,121,6050,30250
4566,26/03/2019,18:05,Pertunia,After Drumfilter,5000,20,,Gonyaulax polygramma,1,50,250
4567,17/02/2019,18:18,Pertunia,Broodstock,5000,20,,Lingulodinium polyedra,201,10050,50250
4568,17/02/2019,18:18,Pertunia,Broodstock,5000,20,,Gonyaulax polygramma,72,3600,18000
4569,17/02/2019,18:18,Pertunia,Broodstock,5000,20,,Ceratium furca,5,250,1250
4570,17/02/2019,18:18,Pertunia,Broodstock,5000,20,,Pseudo-nitzschia sp.,2,100,500
4571,17/02/2019,18:18,Pertunia,Broodstock,5000,20,,Protoperidinium divergens,3,150,750
4572,14/02/2019,18:20,Pertunia,Primary sump,5000,20,,All species,1380,69000,345000
4573,14/02/2019,18:20,Pertunia,After Drumfilter,5000,20,,All species,148,7400,37000
4574,17/03/2019,18:20,Sarah,Primary sump,5000,20,,All species,2360,118000,590000
4575,08/03/2019,18:30,Sarah,Primary sump,5000,5,,All species,268,53600,268000
4576,12/02/2019,18:30,Pertunia,After Drumfilter,5000,20,,Ceratium furca,21,1050,5250
4577,12/02/2019,18:30,Pertunia,After Drumfilter,5000,20,,Lingulodinium polyedra,41,2050,10250
4578,12/02/2019,18:30,Pertunia,After Drumfilter,5000,20,,Ceratium fusus,5,250,1250
4579,12/02/2019,18:30,Pertunia,After Drumfilter,5000,20,,Gonyaulax polygramma,1,50,250
4580,12/02/2019,18:30,Pertunia,After Drumfilter,5000,20,,Other,8,400,2000
4581,19/03/2019,18:30,Pertunia,Primary sump,5000,20,,All species,3186,159300,796500
4582,19/03/2019,18:30,Pertunia,After Drumfilter,5000,20,,All species,3186,159300,796500
4583,20/03/2019,18:30,Pertunia,Primary sump,5000,20,,All species,350,17500,87500
4584,20/03/2019,18:30,Pertunia,After Drumfilter,5000,20,,All species,1888,94400,472000
4585,22/02/2019,18:30,Pertunia,Primary sump,5000,10,,All species,268,26800,134000
4586,22/02/2019,18:30,Pertunia,After Drumfilter,5000,10,,All species,153,15300,76500
4587,22/03/2019,18:30,Sarah,Settlement,5000,20,,All species,14370,718500,3592500
4588,22/03/2019,18:30,Sarah,Nursery Row11,5000,20,,All species,2440,122000,610000
4589,22/03/2019,18:30,Sarah,Nursery Row10,5000,20,,All species,1960,98000,490000
4590,22/03/2019,18:30,Sarah,After Drumfilter,5000,20,,All species,1780,89000,445000
4591,25/03/2019,18:30,Pertunia,After Drumfilter,5000,,,All species,,,
4592,27/03/2019,18:30,Pertunia,Primary sump,5000,20,,Ceratium dens,1,50,250
4593,27/03/2019,18:30,Pertunia,Primary sump,5000,20,,Cyst,1,50,250
4594,27/03/2019,18:30,Pertunia,Primary sump,5000,20,,Dinophysis acuminata,1,50,250
4595,27/03/2019,18:30,Pertunia,Primary sump,5000,20,,Protoperidinium divergens,17,850,4250
4596,27/03/2019,18:30,Pertunia,Primary sump,5000,20,,Ceratium furca,76,3800,19000
4597,27/03/2019,18:30,Pertunia,Primary sump,5000,20,,Ceratium fusus,9,450,2250
4598,27/03/2019,18:30,Pertunia,Primary sump,5000,20,,Prorocentrum micans,213,10650,53250
4599,27/03/2019,18:30,Pertunia,Primary sump,5000,20,,Lingulodinium polyedra,285,14250,71250
4600,27/03/2019,18:30,Pertunia,Primary sump,5000,20,,Gonyaulax polygramma,8,400,2000
4601,27/03/2019,18:30,Pertunia,After Drumfilter,5000,20,,Coscinodiscus granii,1,50,250
4602,27/03/2019,18:30,Pertunia,After Drumfilter,5000,20,,Cyst,1,50,250
4603,27/03/2019,18:30,Pertunia,After Drumfilter,5000,20,,Protoperidinium diabolum,1,50,250
4604,27/03/2019,18:30,Pertunia,After Drumfilter,5000,20,,Protoperidinium divergens,7,350,1750
4605,27/03/2019,18:30,Pertunia,After Drumfilter,5000,20,,Ceratium furca,37,1850,9250
4606,27/03/2019,18:30,Pertunia,After Drumfilter,5000,20,,Ceratium fusus,2,100,500
4607,27/03/2019,18:30,Pertunia,After Drumfilter,5000,20,,Prorocentrum micans,135,6750,33750
4608,27/03/2019,18:30,Pertunia,After Drumfilter,5000,20,,Lingulodinium polyedra,151,7550,37750
4609,27/03/2019,18:30,Pertunia,After Drumfilter,5000,20,,Gonyaulax polygramma,2,100,500
4610,12/02/2019,18:35,Pertunia,Broodstock,5000,20,,Lingulodinium polyedra,227,11350,56750
4611,12/02/2019,18:35,Pertunia,Broodstock,5000,20,,Ceratium furca,32,1600,8000
4612,12/02/2019,18:35,Pertunia,Broodstock,5000,20,,Gonyaulax polygramma,10,500,2500
4613,12/02/2019,18:35,Pertunia,Broodstock,5000,20,,Ceratium fusus,1,50,250
4614,12/02/2019,18:40,Pertunia,Nursery,5000,20,,Lingulodinium polyedra,201,10050,50250
4615,12/02/2019,18:40,Pertunia,Nursery,5000,20,,Ceratium furca,12,600,3000
4616,12/02/2019,18:40,Pertunia,Nursery,5000,20,,Gonyaulax polygramma,7,350,1750
4617,25/03/2019,18:40,Pertunia,Kelp catchers,5000,20,,All species,1241,62050,310250
4618,12/02/2019,18:45,Pertunia,Settlement,5000,20,,Lingulodinium polyedra,88,4400,22000
4619,12/02/2019,18:45,Pertunia,Settlement,5000,20,,Ceratium furca,4,200,1000
4620,12/02/2019,18:45,Pertunia,Settlement,5000,20,,Gonyaulax polygramma,22,1100,5500
4621,12/02/2019,18:45,Pertunia,Settlement,5000,20,,Ceratium fusus,1,50,250
4622,12/02/2019,18:50,Pertunia,Nursery office,5000,20,,Lingulodinium polyedra,48,2400,12000
4623,12/02/2019,18:50,Pertunia,Nursery office,5000,20,,Ceratium furca,10,500,2500
4624,12/02/2019,18:50,Pertunia,Nursery office,5000,20,,Gonyaulax polygramma,18,900,4500
4625,12/02/2019,18:50,Pertunia,Nursery office,5000,20,,Ceratium fusus,1,50,250
4626,02/04/2019,19:00,Pertunia,Primary sump,5000,20,,Protoperidinium conicum,2,100,500
4627,02/04/2019,19:00,Pertunia,Primary sump,5000,20,,Ceratium furca,5,250,1250
4628,02/04/2019,19:00,Pertunia,Primary sump,5000,20,,Ceratium fusus,4,200,1000
4629,02/04/2019,19:00,Pertunia,Primary sump,5000,20,,Prorocentrum micans,138,6900,34500
4630,02/04/2019,19:00,Pertunia,Primary sump,5000,20,,Lingulodinium polyedra,20,1000,5000
4631,02/04/2019,19:00,Pertunia,After Drumfilter,5000,20,,Protoperidinium conicum,1,50,250
4632,02/04/2019,19:00,Pertunia,After Drumfilter,5000,20,,Ceratium furca,1,50,250
4633,02/04/2019,19:00,Pertunia,After Drumfilter,5000,20,,Ceratium fusus,1,50,250
4634,02/04/2019,19:00,Pertunia,After Drumfilter,5000,20,,Prorocentrum micans,26,1300,6500
4635,02/04/2019,19:00,Pertunia,After Drumfilter,5000,20,,Lingulodinium polyedra,6,300,1500
4636,06/03/2019,19:00,Sarah,Kelp catchers,5000,5,,All species,2380,476000,2380000
4637,18/02/2019,19:00,Pertunia,Primary sump,5000,20,,Gonyaulax polygramma,10,500,2500
4638,18/02/2019,19:00,Pertunia,Primary sump,5000,20,,Ceratium furca,7,350,1750
4639,18/02/2019,19:00,Pertunia,Primary sump,5000,20,,Protoperidinium divergens,8,400,2000
4640,18/02/2019,19:00,Pertunia,Primary sump,5000,20,,Melosira sp.,11,550,2750
4641,18/02/2019,19:00,Pertunia,Primary sump,5000,20,,Ceratium fusus,5,250,1250
4642,18/02/2019,19:00,Pertunia,Primary sump,5000,20,,Lingulodinium polyedra,146,7300,36500
4643,18/02/2019,19:00,Pertunia,Primary sump,5000,20,,Protoperidinium depressum,1,50,250
4644,18/02/2019,19:00,Pertunia,Primary sump,5000,20,,Protoperidinium diabolum,3,150,750
4645,18/02/2019,19:00,Pertunia,Primary sump,5000,20,,Coscinodiscus granii,3,150,750
4646,18/02/2019,19:00,Pertunia,Primary sump,5000,20,,Noctiluca sp.,1,50,250
4647,18/02/2019,19:00,Pertunia,Primary sump,5000,20,,Asterionellopsis glacialis,1,50,250
4648,18/02/2019,19:00,Pertunia,Primary sump,5000,20,,Chaetoceros sp.,2,100,500
4649,18/02/2019,19:00,Pertunia,Primary sump,5000,20,,Pseudo-nitzschia sp.,1,50,250
4650,18/02/2019,19:00,Pertunia,Primary sump,5000,20,,Licmophora sp.,1,50,250
4651,19/02/2019,19:00,Sarah,Primary sump,5000,20,,Lingulodinium polyedra,274,13700,68500
4652,19/02/2019,19:00,Sarah,Primary sump,5000,20,,Diatom,195,9750,48750
4653,19/02/2019,19:00,Sarah,Primary sump,5000,20,,Gonyaulax polygramma,135,6750,33750
4654,19/02/2019,19:00,Sarah,Primary sump,5000,20,,Other,65,3250,16250
4655,19/02/2019,19:00,Sarah,After Drumfilter,5000,20,,Lingulodinium polyedra,123,6150,30750
4656,19/02/2019,19:00,Sarah,After Drumfilter,5000,20,,Diatom,75,3750,18750
4657,19/02/2019,19:00,Sarah,After Drumfilter,5000,20,,Gonyaulax polygramma,68,3400,17000
4658,19/02/2019,19:00,Sarah,After Drumfilter,5000,20,,Other,59,2950,14750
4659,20/02/2019,19:00,Pertunia,Primary sump,5000,20,,All species,520,26000,130000
4660,20/02/2019,19:00,Pertunia,After Drumfilter,5000,20,,Ceratium furca,52,2600,13000
4661,20/02/2019,19:00,Pertunia,After Drumfilter,5000,20,,Coscinodiscus granii,7,350,1750
4662,20/02/2019,19:00,Pertunia,After Drumfilter,5000,20,,Protoperidinium divergens,7,350,1750
4663,20/02/2019,19:00,Pertunia,After Drumfilter,5000,20,,Lingulodinium polyedra,342,17100,85500
4664,20/02/2019,19:00,Pertunia,After Drumfilter,5000,20,,Ceratium dens,2,100,500
4665,20/02/2019,19:00,Pertunia,After Drumfilter,5000,20,,Pseudo-nitzschia sp.,5,250,1250
4666,20/02/2019,19:00,Pertunia,After Drumfilter,5000,20,,Gonyaulax polygramma,19,950,4750
4667,20/02/2019,19:00,Pertunia,After Drumfilter,5000,20,,Noctiluca sp.,1,50,250
4668,20/02/2019,19:00,Pertunia,After Drumfilter,5000,20,,Melosira sp.,24,1200,6000
4669,20/02/2019,19:00,Pertunia,After Drumfilter,5000,20,,Chaetoceros sp.,6,300,1500
4670,20/02/2019,19:00,Pertunia,After Drumfilter,5000,20,,Ditylum bright-welli,2,100,500
4671,22/03/2019,19:00,Sarah,Primary sump,5000,20,,All species,1970,98500,492500
4672,23/02/2019,19:00,Pertunia,Primary sump,5000,5,,All species,299,59800,299000
4673,23/02/2019,19:00,Pertunia,After Drumfilter,5000,5,,All species,259,51800,259000
4674,24/02/2019,19:00,Pertunia,Primary sump,5000,20,,Ceratium fusus,5,250,1250
4675,24/02/2019,19:00,Pertunia,Primary sump,5000,20,,Lingulodinium polyedra,164,8200,41000
4676,24/02/2019,19:00,Pertunia,Primary sump,5000,20,,Ceratium furca,13,650,3250
4677,24/02/2019,19:00,Pertunia,Primary sump,5000,20,,Coscinodiscus granii,4,200,1000
4678,24/02/2019,19:00,Pertunia,Primary sump,5000,20,,Prorocentrum micans,1,50,250
4679,24/02/2019,19:00,Pertunia,Primary sump,5000,20,,Protoperidinium diabolum,2,100,500
4680,24/02/2019,19:00,Pertunia,Primary sump,5000,20,,Karenia cristata,4,200,1000
4681,24/02/2019,19:00,Pertunia,Primary sump,5000,20,,Protoperidinium divergens,6,300,1500
4682,24/02/2019,19:00,Pertunia,Primary sump,5000,20,,Gonyaulax polygramma,1,50,250
4683,24/02/2019,19:00,Pertunia,Primary sump,5000,20,,Noctiluca sp.,2,100,500
4684,24/02/2019,19:00,Pertunia,Primary sump,5000,20,,Ceratium dens,1,50,250
4685,24/02/2019,19:00,Pertunia,After Drumfilter,5000,20,,Protoperidinium divergens,5,250,1250
4686,24/02/2019,19:00,Pertunia,After Drumfilter,5000,20,,Lingulodinium polyedra,110,5500,27500
4687,24/02/2019,19:00,Pertunia,After Drumfilter,5000,20,,Ceratium furca,15,750,3750
4688,24/02/2019,19:00,Pertunia,After Drumfilter,5000,20,,Licmophora sp.,3,150,750
4689,24/02/2019,19:00,Pertunia,After Drumfilter,5000,20,,Karenia cristata,5,250,1250
4690,24/02/2019,19:00,Pertunia,After Drumfilter,5000,20,,Ceratium fusus,1,50,250
4691,24/02/2019,19:00,Pertunia,After Drumfilter,5000,20,,Coscinodiscus granii,4,200,1000
4692,24/02/2019,19:00,Pertunia,After Drumfilter,5000,20,,Dinophysis acuminata,1,50,250
4693,24/02/2019,19:00,Pertunia,After Drumfilter,5000,20,,Chaetoceros sp.,1,50,250
4694,24/02/2019,19:00,Pertunia,After Drumfilter,5000,20,,Protoperidinium diabolum,2,100,500
4695,24/02/2019,19:00,Pertunia,After Drumfilter,5000,20,,Gonyaulax polygramma,1,50,250
4696,24/02/2019,19:00,Pertunia,After Drumfilter,5000,20,,Noctiluca sp.,1,50,250
4697,26/02/2019,19:00,Pertunia,Nursery SV,5000,5,,All species,214,42800,214000
4698,26/02/2019,19:00,Pertunia,Nursery under roof,5000,5,,All species,43,8600,43000
4699,26/02/2019,19:00,Pertunia,Settlement outside,5000,5,,All species,36,7200,36000
4700,26/02/2019,19:00,Pertunia,Settlement inside,5000,5,,All species,119,23800,119000
4701,26/02/2019,19:00,Pertunia,Broodstock,5000,5,,All species,578,115600,578000
4702,26/02/2019,19:00,Pertunia,SV 1,5000,5,,All species,517,103400,517000
4703,26/02/2019,19:00,Pertunia,SV 2,5000,5,,All species,500,100000,500000
4704,27/02/2019,19:00,Pertunia,Primary sump,5000,20,,All species,331,16550,82750
4705,27/02/2019,19:00,Pertunia,After Drumfilter,5000,20,,All species,1060,53000,265000
4706,28/03/2019,19:00,Sarah,After Drumfilter,5000,10,,All species,433,43300,216500
4707,28/03/2019,19:00,Sarah,Primary sump,5000,20,,Protoperidinium diabolum,2,100,500
4708,28/03/2019,19:00,Sarah,Primary sump,5000,20,,Ceratium furca,26,1300,6500
4709,28/03/2019,19:00,Sarah,Primary sump,5000,20,,Prorocentrum micans,79,3950,19750
4710,28/03/2019,19:00,Sarah,Primary sump,5000,20,,Lingulodinium polyedra,106,5300,26500
4711,30/03/2019,19:00,Pertunia,Primary sump,5000,20,,Other,1372,68600,343000
4712,30/03/2019,19:00,Pertunia,Primary sump,5000,20,,Lingulodinium polyedra,389,19450,97250
4713,30/03/2019,19:00,Pertunia,Primary sump,5000,20,,Gonyaulax polygramma,39,1950,9750
4714,30/03/2019,19:00,Pertunia,After Drumfilter,5000,20,,Other,1420,71000,355000
4715,30/03/2019,19:00,Pertunia,After Drumfilter,5000,20,,Lingulodinium polyedra,364,18200,91000
4716,30/03/2019,19:00,Pertunia,After Drumfilter,5000,20,,Gonyaulax polygramma,66,3300,16500
4717,13/02/2019,19:03,Lorna,Primary sump,5000,20,,All species,37,1850,9250
4718,18/02/2019,19:10,Pertunia,After Drumfilter,5000,20,,All species,15,750,3750
4719,17/02/2019,19:14,Pertunia,Inside Settlement,5000,20,,Lingulodinium polyedra,165,8250,41250
4720,17/02/2019,19:14,Pertunia,Inside Settlement,5000,20,,Gonyaulax polygramma,9,450,2250
4721,17/02/2019,19:14,Pertunia,Inside Settlement,5000,20,,Ceratium furca,6,300,1500
4722,17/02/2019,19:14,Pertunia,Inside Settlement,5000,20,,Protoperidinium divergens,17,850,4250
4723,17/02/2019,19:14,Pertunia,Inside Settlement,5000,20,,Noctiluca sp.,1,50,250
4724,17/02/2019,19:14,Pertunia,Inside Settlement,5000,20,,Pseudo-nitzschia sp.,1,50,250
4725,17/02/2019,19:14,Pertunia,Nursery SV,5000,20,,Lingulodinium polyedra,159,7950,39750
4726,17/02/2019,19:14,Pertunia,Nursery SV,5000,20,,Gonyaulax polygramma,22,1100,5500
4727,17/02/2019,19:14,Pertunia,Nursery SV,5000,20,,Protoperidinium divergens,7,350,1750
4728,17/02/2019,19:14,Pertunia,Nursery SV,5000,20,,Pseudo-nitzschia sp.,17,850,4250
4729,17/02/2019,19:14,Pertunia,Nursery SV,5000,20,,Protoperidinium conicum,1,50,250
4730,17/02/2019,19:14,Pertunia,Nursery SV,5000,20,,Ceratium fusus,2,100,500
4731,17/02/2019,19:14,Pertunia,Nursery SV,5000,20,,Other,10,500,2500
4732,17/02/2019,19:25,Pertunia,Amaza 5 settlement,5000,20,,Lingulodinium polyedra,404,20200,101000
4733,17/02/2019,19:25,Pertunia,Amaza 5 settlement,5000,20,,Ceratium furca,19,950,4750
4734,17/02/2019,19:25,Pertunia,Amaza 5 settlement,5000,20,,Pseudo-nitzschia sp.,3,150,750
4735,17/02/2019,19:25,Pertunia,Amaza 5 settlement,5000,20,,Protoperidinium divergens,26,1300,6500
4736,17/02/2019,19:25,Pertunia,Amaza 5 settlement,5000,20,,Gonyaulax polygramma,45,2250,11250
4737,17/02/2019,19:25,Pertunia,Amaza 5 settlement,5000,20,,Protoperidinium diabolum,4,200,1000
4738,17/02/2019,19:25,Pertunia,Amaza 5 settlement,5000,20,,Ceratium fusus,6,300,1500
4739,17/02/2019,19:25,Pertunia,Amaza 5 settlement,5000,20,,Noctiluca sp.,1,50,250
4740,17/02/2019,19:25,Pertunia,Amaza 5 settlement,5000,20,,Ceratium dens,1,50,250
4741,17/02/2019,19:25,Pertunia,Amaza 5 settlement,5000,20,,Dinophysis tripos,1,50,250
4742,17/02/2019,19:25,Pertunia,Amaza 5 settlement,5000,20,,Prorocentrum micans,1,50,250
4743,08/03/2019,19:30,Pertunia,After Drumfilter,5000,2,,All species,3248,1624000,8120000
4744,19/03/2019,19:30,Pertunia,Primary sump,5000,20,,All species,874,43700,218500
4745,19/03/2019,19:30,Pertunia,After Drumfilter,5000,20,,All species,1098,54900,274500
4746,22/02/2019,19:30,Pertunia,Primary sump,5000,10,,All species,248,24800,124000
4747,22/02/2019,19:30,Pertunia,After Drumfilter,5000,10,,All species,205,20500,102500
4748,01/04/2019,19:45,Sarah,Broodstock,5000,20,,Karenia cristata,1,50,250
4749,01/04/2019,19:45,Sarah,Broodstock,5000,20,,Other,383,19150,95750
4750,01/04/2019,19:45,Sarah,Broodstock,5000,20,,Lingulodinium polyedra,204,10200,51000
4751,01/04/2019,19:45,Sarah,Larvae,5000,20,,Cyst,3,150,750
4752,01/04/2019,19:45,Sarah,Larvae,5000,20,,Karenia cristata,4,200,1000
4753,01/04/2019,19:45,Sarah,Larvae,5000,20,,Other,353,17650,88250
4754,01/04/2019,19:45,Sarah,Larvae,5000,20,,Lingulodinium polyedra,205,10250,51250
4755,12/02/2019,19:45,Pertunia,Primary sump,5000,20,,All species,2600,130000,650000
4756,12/02/2019,19:45,Pertunia,After Drumfilter,5000,20,,All species,1700,85000,425000
4757,13/02/2019,19:54,Lorna,Primary sump,5000,20,,All species,51,2550,12750
4758,14/02/2019,19:55,Pertunia,Primary sump,5000,20,,All species,280,14000,70000
