Sample,Date,Time,Counted by:,Site,Weather,DO (mg/L),Saturation (%),Temperature (⁰C),Volume Filtered (ml),Frames counted,Volume counted,Species,Classification,Cells Counted,Cells/L
975,27/03/2019,13:00:00,Lorna,Primary sump,,,NA,NA,,20,,Octactis sp.,Dictyochophyceae,1,250
1024,29/03/2019,11:00:00,Lorna,Primary sump,,,NA,NA,,20,,Octactis sp.,Dictyochophyceae,1,250
1043,30/03/2019,07:30:00,Lorna,After Drumfilter,,,NA,NA,,20,,Octactis sp.,Dictyochophyceae,1,250
1111,02/04/2019,20:00:00,Pertunia,Primary sump,,,NA,NA,,20,,Octactis sp.,Dictyochophyceae,1,250
1144,08/04/2019,16:00:00,Pertunia,Primary sump,,8.2,97.3,13.5,,20,,Octactis sp.,Dictyochophyceae,1,250
1209,26/06/2019,08:00:00,Lorna,Primary sump,,,NA,13.6,,20,,Octactis sp.,Dictyochophyceae,4,1000
1210,27/06/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,20,,Octactis sp.,Dictyochophyceae,4,1000
1211,28/06/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,20,,Octactis sp.,Dictyochophyceae,1,250
1212,01/07/2019,08:00:00,Lorna,Primary sump,,,NA,13.6,,20,,Octactis sp.,Dictyochophyceae,2,500
1213,02/07/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,20,,Octactis sp.,Dictyochophyceae,1,250
1214,03/07/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,20,,Octactis sp.,Dictyochophyceae,1,250
1215,04/07/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,20,,Octactis sp.,Dictyochophyceae,2,500
1216,05/07/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,20,,Octactis sp.,Dictyochophyceae,2,500
1217,17/07/2019,08:00:00,Pertunia,Primary sump,,,NA,NA,,20,,Octactis sp.,Dictyochophyceae,2,500
1218,18/07/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,20,,Octactis sp.,Dictyochophyceae,1,250
1219,19/07/2019,08:00:00,Pertunia,Primary sump,,,NA,NA,,20,,Octactis sp.,Dictyochophyceae,6,1500
1221,23/07/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,20,,Octactis sp.,Dictyochophyceae,4,1000
1222,24/07/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,20,,Octactis sp.,Dictyochophyceae,1,250
1223,25/07/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,20,,Octactis sp.,Dictyochophyceae,1,250
1224,26/07/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,20,,Octactis sp.,Dictyochophyceae,3,750
1226,30/07/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,5,,Octactis sp.,Dictyochophyceae,1,1000
1227,31/07/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,8,,Octactis sp.,Dictyochophyceae,1,625
1229,02/08/2019,08:00:00,Pertunia,Primary sump,,,NA,NA,,40,,Octactis sp.,Dictyochophyceae,1,125
1231,06/08/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,40,,Octactis sp.,Dictyochophyceae,3,375
1233,08/08/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,40,,Octactis sp.,Dictyochophyceae,8,1000
1234,12/08/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,40,,Octactis sp.,Dictyochophyceae,2,250
1235,13/08/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,40,,Octactis sp.,Dictyochophyceae,2,50
1236,14/08/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,30,,Octactis sp.,Dictyochophyceae,4,133
1241,21/08/2019,08:00:00,Jan,Primary sump,,,NA,NA,,100,,Octactis sp.,Dictyochophyceae,2,20
1259,13/09/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,150,,Octactis sp.,Dictyochophyceae,2,67
1260,16/09/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,150,,Octactis sp.,Dictyochophyceae,1,33
1263,19/09/2019,14:30:00,Kabelo,Primary sump,,,NA,NA,,150,,Octactis sp.,Dictyochophyceae,1,33
1264,20/09/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,150,,Octactis sp.,Dictyochophyceae,5,167
1266,25/09/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,200,,Octactis sp.,Dictyochophyceae,3,75
1267,26/09/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,150,,Octactis sp.,Dictyochophyceae,2,67
1268,27/09/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,200,,Octactis sp.,Dictyochophyceae,4,100
1269,30/09/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,150,,Octactis sp.,Dictyochophyceae,10,333
1270,01/09/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,150,,Octactis sp.,Dictyochophyceae,1,33
1271,02/09/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,110,,Octactis sp.,Dictyochophyceae,17,773
1272,02/10/2019,14:00:00,Lorna,Primary sump,,,NA,NA,,110,,Octactis sp.,Dictyochophyceae,4,182
1273,02/10/2019,16:00:00,Lorna,Primary sump,,,NA,NA,,150,,Octactis sp.,Dictyochophyceae,1,33
1275,03/10/2019,16:00:00,Lorna,Primary sump,,,NA,NA,,110,,Octactis sp.,Dictyochophyceae,1,45
1279,09/10/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,100,,Octactis sp.,Dictyochophyceae,4,200
1280,10/10/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,100,,Octactis sp.,Dictyochophyceae,2,100
1281,11/10/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,100,,Octactis sp.,Dictyochophyceae,1,50
1282,14/10/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,150,,Octactis sp.,Dictyochophyceae,1,33
1292,28/10/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,33,,Octactis sp.,Dictyochophyceae,3,455
1294,30/10/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,49,,Octactis sp.,Dictyochophyceae,11,1122
1295,31/10/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,39,,Octactis sp.,Dictyochophyceae,7,897
1296,01/11/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,48,,Octactis sp.,Dictyochophyceae,8,833
1297,04/11/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,50,,Octactis sp.,Dictyochophyceae,7,700
1298,05/11/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,23,,Octactis sp.,Dictyochophyceae,2,435
1299,06/11/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,43,,Octactis sp.,Dictyochophyceae,5,581
1300,07/11/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,43,,Octactis sp.,Dictyochophyceae,8,930
1301,08/11/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,42,,Octactis sp.,Dictyochophyceae,8,952
1302,11/11/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,40,,Octactis sp.,Dictyochophyceae,2,250
1303,12/11/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,36,,Octactis sp.,Dictyochophyceae,1,139
1304,13/11/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,34,,Octactis sp.,Dictyochophyceae,1,147
1305,14/11/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,35,,Octactis sp.,Dictyochophyceae,1,143
1306,14/11/2019,16:00:00,Kabelo,Primary sump,,,NA,NA,,52,,Octactis sp.,Dictyochophyceae,2,192
1307,15/11/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,57,,Octactis sp.,Dictyochophyceae,3,263
1310,20/11/2019,08:00:00,Pertunia,Primary sump,,,NA,NA,,54,,Octactis sp.,Dictyochophyceae,12,1111
1311,20/11/2019,12:00:00,Pertunia,Primary sump,,,NA,NA,,32,,Octactis sp.,Dictyochophyceae,17,2656
1313,20/11/2019,15:00:00,Pertunia,Primary sump,,9.55,97.8,16.8,,20,,Octactis sp.,Dictyochophyceae,8,2000
1315,21/11/2019,08:00:00,Kabelo,Primary sump,,,NA,14.8,,72,,Octactis sp.,Dictyochophyceae,6,417
1317,22/11/2019,08:00:00,Kabelo,Primary sump,,9.5,96.6,15.8,,53,,Octactis sp.,Dictyochophyceae,4,377
1319,25/11/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,47,,Octactis sp.,Dictyochophyceae,3,319
1320,27/11/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,33,,Octactis sp.,Dictyochophyceae,1,152
1321,28/11/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,47,,Octactis sp.,Dictyochophyceae,2,213
1324,03/12/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,43,,Octactis sp.,Dictyochophyceae,2,233
1326,05/12/2019,12:45:00,Kabelo,Primary sump,,,NA,NA,,41,,Octactis sp.,Dictyochophyceae,1,122
1346,03/01/2020,08:00,Kabelo,Primary sump,,9.89,103.4,16.6,,56,,Octactis sp.,Dictyochophyceae,2,178.5714286
1350,09/01/2020,08:09,Peter,Primary sump,,8.79,95.4,19.2,,62,,Octactis sp.,Dictyochophyceae,2,161.2903226
1353,14/01/2020,08:00,Kabelo,Primary sump,,NA,NA,17,,85,,Octactis sp.,Dictyochophyceae,7,411.7647059
1354,15/01/2020,08:00,Pertunia,Primary sump,,NA,NA,16,,111,,Octactis sp.,Dictyochophyceae,3,135.1351351
1362,27/01/2020,07:45,Kabelo,Primary sump,,NA,NA,13,,100,,Octactis sp.,Dictyochophyceae,13,650
1364,28/01/2020,07:42,Kabelo,Primary sump,,NA,NA,15,,126,,Octactis sp.,Dictyochophyceae,13,515.8730159
1365,29/01/2020,07:45,Lorna,Primary sump,,NA,NA,16,,200,,Octactis sp.,Dictyochophyceae,5,125
1368,31/01/2020,08:30,Pertunia,Primary sump,,NA,NA,12,,200,,Octactis sp.,Dictyochophyceae,2,50
1370,03/02/2020,13:25,Kabelo,Primary sump,,NA,NA,13,,200,,Octactis sp.,Dictyochophyceae,2,50
1373,06/02/2020,07:42,Peter,Primary sump,,NA,NA,16,,200,,Octactis sp.,Dictyochophyceae,1,25
1375,10/02/2020,07:55,Kabelo,Primary sump,,NA,NA,12,,200,,Octactis sp.,Dictyochophyceae,4,100
1376,11/02/2020,07:45,Kabelo,Primary sump,,NA,NA,10.5,,200,,Octactis sp.,Dictyochophyceae,2,50
1380,17/02/2020,07:46,Kabelo,Primary sump,,NA,NA,14,,200,,Octactis sp.,Dictyochophyceae,6,150
1381,18/02/2020,07:50,Kabelo,Primary sump,,NA,NA,14,,200,,Octactis sp.,Dictyochophyceae,12,300
1383,20/02/2020,08:05,Kabelo,Primary sump,,NA,NA,14,,200,,Octactis sp.,Dictyochophyceae,8,200
1384,21/02/2020,07:41,Peter,Primary sump,,NA,NA,14,,200,,Octactis sp.,Dictyochophyceae,5,125
1385,24/02/2020,07:40,Kabelo,Primary sump,,NA,NA,11.9,,200,,Octactis sp.,Dictyochophyceae,15,375
1386,25/02/2020,07:44,Kabelo,Primary sump,,NA,NA,11,,200,,Octactis sp.,Dictyochophyceae,7,175
1387,26/02/2020,08:53,Peter,Primary sump,,NA,NA,13,,200,,Octactis sp.,Dictyochophyceae,1,25
1388,27/02/2020,07:57,Peter,Primary sump,,NA,NA,14,,200,,Octactis sp.,Dictyochophyceae,1,25
1389,28/02/2020,07:44,Peter,Primary sump,,NA,NA,12,,200,,Octactis sp.,Dictyochophyceae,4,100
1390,02/03/2020,07:45,Peter,Primary sump,,NA,NA,12,,200,,Octactis sp.,Dictyochophyceae,3,75
1391,03/03/2020,07:44,Peter,Primary sump,,NA,NA,10,,200,,Octactis sp.,Dictyochophyceae,6,150
1392,04/03/2020,07:37,Peter,Primary sump,,NA,NA,11,,200,,Octactis sp.,Dictyochophyceae,1,25
1393,05/03/2020,07:57,Peter,Primary sump,,NA,NA,11,,200,,Octactis sp.,Dictyochophyceae,1,25
1396,10/03/2020,07:42,Peter,Primary sump,,NA,NA,13,,200,,Octactis sp.,Dictyochophyceae,1,25
1242,22/08/2019,08:00:00,Pertunia,Primary sump,,,NA,NA,,50,,Odontella,Diatom,1,20
1247,28/08/2019,14:00:00,Pertunia,Primary sump,,,NA,NA,,328,,Odontella,Diatom,2,6
1311,20/11/2019,12:00:00,Pertunia,Primary sump,,,NA,NA,,32,,Odontella,Diatom,1,156
,07/02/2018,16:00,Lorna,Primary sump,Sunny,,,,5000,,0.05,Other,Various,5,20
,08/02/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,,0.05,Other,Various,2,8
,08/02/2018,14:00,Lorna,Primary sump,Sunny,,,,5000,,0.05,Other,Various,25,100
,09/02/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,,0.05,Other,Various,8,32
,12/02/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,,0.05,Other,Various,3,12
,13/02/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,,0.05,Other,Various,1,4
,14/02/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,,0.05,Other,Various,3,12
,19/02/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,,0.05,Other,Various,5,20
,19/04/2018,08:00,Lorna,Primary sump,,,,,5000,1,0.001,Other,Various,6,1200
,26/10/2018,08:00,Nuette,Primary sump,,,,,5000,20,0.004,Other,Various,19,950
,18/12/2018,08:00,Lorna,Primary sump,,,,,5000,20,0.004,Other,Various,6,300
,19/12/2018,08:00,Lorna,Primary sump,,,,,5000,20,0.004,Other,Various,8,400
,20/12/2018,08:00,Lorna,Primary sump,,,,,5000,20,0.004,Other,Various,4,200
,20/12/2018,10:00,Lorna,Primary sump,,,,,5000,20,0.004,Other,Various,6,300
,20/12/2018,14:00,Lorna,Primary sump,,,,,5000,20,0.004,Other,Various,3,150
,21/12/2018,08:00,Lorna,Primary sump,,,,,5000,20,0.004,Other,Various,5,250
,21/12/2018,12:50,Lorna,Primary sump,,,,,5000,20,0.004,Other,Various,12,600
,22/12/2018,08:00,Lorna,Primary sump,,,,,5000,20,0.004,Other,Various,18,900
,22/12/2018,15:40,Lorna,Primary sump,,,,,5000,20,0.004,Other,Various,11,550
,23/12/2018,08:00,Lorna,Primary sump,,,,,5000,20,0.004,Other,Various,7,350
,23/12/2018,15:00,Lorna,Primary sump,,,,,5000,20,0.004,Other,Various,9,450
,24/12/2018,08:00,Lorna,Primary sump,,,,,5000,20,0.004,Other,Various,6,300
,24/12/2018,12:23,Lorna,Primary sump,,,,,5000,20,0.004,Other,Various,5,250
,25/12/2018,08:00,Lorna,Primary sump,,,,,5000,20,0.004,Other,Various,4,200
,25/12/2018,13:41,Lorna,Primary sump,,,,,5000,20,0.004,Other,Various,3,150
,26/12/2018,08:00,Lorna,Primary sump,,,,,5000,20,0.004,Other,Various,2,100
,26/12/2018,13:39,Lorna,Primary sump,,,,,5000,20,0.004,Other,Various,2,100
,27/12/2018,08:00,Lorna,Primary sump,,,,,5000,20,0.004,Other,Various,1,50
,28/12/2018,08:00,Lorna,Primary sump,,,,,5000,20,0.004,Other,Various,2,100
,31/12/2018,08:00,Lorna,Primary sump,,,,,5000,20,0.004,Other,Various,2,100
394,24/02/2019,21:00:00,Pertunia,After Drumfilter,,8.03,79.8,12.2,,20,,Pleurosigma,Diatom,1,50
399,25/02/2019,03:00:00,Pertunia,Primary sump,,8.89,87.1,14.1,,20,,Pleurosigma,Diatom,1,50
401,25/02/2019,05:00:00,Pertunia,Primary sump,,8.75,84.2,13.7,,20,,Pleurosigma,Diatom,2,100
570,04/03/2019,08:00:00,Pertunia,Primary sump,,9.43,98.9,17.3,,20,,Pleurosigma,Diatom,1,50
573,04/03/2019,13:00:00,Pertunia,After Drumfilter,,7.81,79.8,16.5,,20,,Pleurosigma,Diatom,7,350
1199,05/06/2019,11:00:00,Pertunia,Primary sump,,,NA,NA,,125,,Pleurosigma,Diatom,1,40
1202,12/06/2019,08:00:00,Pertunia,Primary sump,,,NA,NA,,63,,Pleurosigma,Diatom,1,79
1219,19/07/2019,08:00:00,Pertunia,Primary sump,,,NA,NA,,20,,Pleurosigma,Diatom,1,250
1220,22/07/2019,08:00:00,Pertunia,Primary sump,,,NA,NA,,20,,Pleurosigma,Diatom,1,250
1229,02/08/2019,08:00:00,Pertunia,Primary sump,,,NA,NA,,40,,Pleurosigma,Diatom,1,125
1310,20/11/2019,08:00:00,Pertunia,Primary sump,,,NA,NA,,54,,Pleurosigma,Diatom,1,93
1320,27/11/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,33,,Pleurosigma,Diatom,1,152
1339,23/12/2019,08:00,Pertunia,Primary sump,,8.27,94.1,18.7,,34,,Pleurosigma,Diatom,1,147.0588235
1390,02/03/2020,07:45,Peter,Primary sump,,NA,NA,12,,200,,Pleurosigma,Diatom,1,25
1391,03/03/2020,07:44,Peter,Primary sump,,NA,NA,10,,200,,Pleurosigma,Diatom,1,25
1254,06/09/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,150,,Pleurosigma capensis,Diatom,2,67
1348,07/01/2020,07:56,Peter,Primary sump,,9.68,103.4,18.2,,42,,Gonyaulax polygramma,Dinoflagellate,4,476.1904762
570,04/03/2019,08:00:00,Pertunia,Primary sump,,9.43,98.9,17.3,,20,,Prorocentrum gracile,Dinoflagellate,8,400
571,04/03/2019,08:00:00,Pertunia,After Drumfilter,,9.17,95,17,,20,,Prorocentrum gracile,Dinoflagellate,6,300
572,04/03/2019,13:00:00,Pertunia,Primary sump,,9.4,96.3,16.6,,20,,Prorocentrum gracile,Dinoflagellate,11,550
573,04/03/2019,13:00:00,Pertunia,After Drumfilter,,7.81,79.8,16.5,,20,,Prorocentrum gracile,Dinoflagellate,6,300
574,04/03/2019,17:00:00,Pertunia,Primary sump,,9.12,94.8,17.4,,20,,Prorocentrum gracile,Dinoflagellate,9,450
575,04/03/2019,17:00:00,Pertunia,After Drumfilter,,8.12,83.9,17.2,,20,,Prorocentrum gracile,Dinoflagellate,5,250
959,26/03/2019,18:00:00,Pertunia,Primary sump,,,NA,NA,,20,,Prorocentrum gracile,Dinoflagellate,6,1500
960,26/03/2019,18:05:00,Pertunia,After Drumfilter,,,NA,NA,,20,,Prorocentrum gracile,Dinoflagellate,3,750
961,26/03/2019,07:20:00,Pertunia,Primary sump,,,NA,NA,,20,,Prorocentrum gracile,Dinoflagellate,13,3250
962,26/03/2019,07:25:00,Pertunia,After Drumfilter,,,NA,NA,,20,,Prorocentrum gracile,Dinoflagellate,10,2500
964,26/03/2019,08:25:00,Pertunia,After Drumfilter,,,NA,10,,20,,Prorocentrum gracile,Dinoflagellate,8,2000
969,27/03/2019,06:00:00,Sarah,Primary sump,,,NA,NA,,20,,Prorocentrum gracile,Dinoflagellate,3,750
971,27/02/2019,07:45:00,Sarah,Primary sump,,,NA,NA,,20,,Prorocentrum gracile,Dinoflagellate,1,250
974,27/03/2019,10:00:00,Lorna,Primary sump,,,NA,NA,,20,,Prorocentrum gracile,Dinoflagellate,1,250
975,27/03/2019,13:00:00,Lorna,Primary sump,,,NA,NA,,20,,Prorocentrum gracile,Dinoflagellate,2,500
976,27/03/2019,13:00:00,Sarah,After Drumfilter,,,NA,NA,,20,,Prorocentrum gracile,Dinoflagellate,2,500
1024,29/03/2019,11:00:00,Lorna,Primary sump,,,NA,NA,,20,,Prorocentrum gracile,Dinoflagellate,4,1000
1025,29/03/2019,11:00:00,Lorna,After Drumfilter,,,NA,NA,,20,,Prorocentrum gracile,Dinoflagellate,4,1000
1213,02/07/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,20,,Prorocentrum gracile,Dinoflagellate,1,250
1214,03/07/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,20,,Prorocentrum gracile,Dinoflagellate,1,250
1215,04/07/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,20,,Prorocentrum gracile,Dinoflagellate,1,250
1259,13/09/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,150,,Prorocentrum gracile,Dinoflagellate,2,67
1260,16/09/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,150,,Prorocentrum gracile,Dinoflagellate,2,67
1261,17/09/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,200,,Prorocentrum gracile,Dinoflagellate,4,100
1282,14/10/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,150,,Prorocentrum gracile,Dinoflagellate,1,33
1283,15/10/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,100,,Prorocentrum gracile,Dinoflagellate,1,50
1319,25/11/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,47,,Prorocentrum gracile,Dinoflagellate,1,106
1320,27/11/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,33,,Prorocentrum gracile,Dinoflagellate,1,152
1321,28/11/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,47,,Prorocentrum gracile,Dinoflagellate,2,213
1325,04/12/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,47,,Prorocentrum gracile,Dinoflagellate,2,213
1334,17/12/2019,08:00,Kabelo,Primary sump,,9.87,105,16.8,,67,,Prorocentrum gracile,Dinoflagellate,1,74.62686567
1353,14/01/2020,08:00,Kabelo,Primary sump,,NA,NA,17,,85,,Prorocentrum gracile,Dinoflagellate,1,58.82352941
1362,27/01/2020,07:45,Kabelo,Primary sump,,NA,NA,13,,100,,Prorocentrum gracile,Dinoflagellate,3,150
1364,28/01/2020,07:42,Kabelo,Primary sump,,NA,NA,15,,126,,Prorocentrum gracile,Dinoflagellate,3,119.047619
1365,29/01/2020,07:45,Lorna,Primary sump,,NA,NA,16,,200,,Prorocentrum gracile,Dinoflagellate,10,250
1368,31/01/2020,08:30,Pertunia,Primary sump,,NA,NA,12,,200,,Prorocentrum gracile,Dinoflagellate,1,25
1370,03/02/2020,13:25,Kabelo,Primary sump,,NA,NA,13,,200,,Prorocentrum gracile,Dinoflagellate,3,75
1373,06/02/2020,07:42,Peter,Primary sump,,NA,NA,16,,200,,Prorocentrum gracile,Dinoflagellate,6,150
1375,10/02/2020,07:55,Kabelo,Primary sump,,NA,NA,12,,200,,Prorocentrum gracile,Dinoflagellate,5,125
1380,17/02/2020,07:46,Kabelo,Primary sump,,NA,NA,14,,200,,Prorocentrum gracile,Dinoflagellate,10,250
1381,18/02/2020,07:50,Kabelo,Primary sump,,NA,NA,14,,200,,Prorocentrum gracile,Dinoflagellate,5,125
1382,19/02/2020,07:35,Justin,Primary sump,,NA,NA,14.5,,200,,Prorocentrum gracile,Dinoflagellate,1,25
1385,24/02/2020,07:40,Kabelo,Primary sump,,NA,NA,11.9,,200,,Prorocentrum gracile,Dinoflagellate,4,100
1388,27/02/2020,07:57,Peter,Primary sump,,NA,NA,14,,200,,Prorocentrum gracile,Dinoflagellate,2,50
1389,28/02/2020,07:44,Peter,Primary sump,,NA,NA,12,,200,,Prorocentrum gracile,Dinoflagellate,11,275
1392,04/03/2020,07:37,Peter,Primary sump,,NA,NA,11,,200,,Prorocentrum gracile,Dinoflagellate,1,25
1276,04/10/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,150,,Prorocentrum lima,Dinoflagellate,1,33
1293,29/10/2019,08:00:00,Jan,Primary sump,,,NA,NA,,66,,Prorocentrum lima,Dinoflagellate,6,455
1294,30/10/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,49,,Prorocentrum lima,Dinoflagellate,1,102
1307,15/11/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,57,,Prorocentrum lima,Dinoflagellate,1,88
1349,08/01/2020,07:45,Justin,Primary sump,,9.43,123.9,16.5,,29,,Prorocentrum lima,Dinoflagellate,1,172.4137931
1353,14/01/2020,08:00,Kabelo,Primary sump,,NA,NA,17,,85,,Prorocentrum lima,Dinoflagellate,1,58.82352941
1370,03/02/2020,13:25,Kabelo,Primary sump,,NA,NA,13,,200,,Prorocentrum lima,Dinoflagellate,1,25
1373,06/02/2020,07:42,Peter,Primary sump,,NA,NA,16,,200,,Prorocentrum lima,Dinoflagellate,1,25
1375,10/02/2020,07:55,Kabelo,Primary sump,,NA,NA,12,,200,,Prorocentrum lima,Dinoflagellate,4,100
1376,11/02/2020,07:45,Kabelo,Primary sump,,NA,NA,10.5,,200,,Prorocentrum lima,Dinoflagellate,10,250
1378,13/02/2020,07:43,Kabelo,Primary sump,,NA,NA,11,,200,,Prorocentrum lima,Dinoflagellate,3,75
1380,17/02/2020,07:46,Kabelo,Primary sump,,NA,NA,14,,200,,Prorocentrum lima,Dinoflagellate,2,50
1381,18/02/2020,07:50,Kabelo,Primary sump,,NA,NA,14,,200,,Prorocentrum lima,Dinoflagellate,1,25
1383,20/02/2020,08:05,Kabelo,Primary sump,,NA,NA,14,,200,,Prorocentrum lima,Dinoflagellate,10,250
1385,24/02/2020,07:40,Kabelo,Primary sump,,NA,NA,11.9,,200,,Prorocentrum lima,Dinoflagellate,15,375
1386,25/02/2020,07:44,Kabelo,Primary sump,,NA,NA,11,,200,,Prorocentrum lima,Dinoflagellate,4,100
,17/01/2017,08:00,Lorna,Primary sump,Cloudy,,,,5000,24,0.024,Prorocentrum micans,Dinoflagellate,2,16.66666667
,30/01/2017,08:00,Lorna,Primary sump,Cloudy,,,,5000,20,0.02,Prorocentrum micans,Dinoflagellate,1,10
,13/02/2017,08:00,Lorna,Primary sump,Clear,,,17.7,5000,24,0.024,Prorocentrum micans,Dinoflagellate,4,33.33333333
,15/02/2017,08:00,Lorna,Primary sump,Clear,,,13.8,5000,21,0.021,Prorocentrum micans,Dinoflagellate,4,38.0952381
,17/02/2017,08:00,Lorna,Primary sump,Clear,,,14.3,5000,20,0.02,Prorocentrum micans,Dinoflagellate,1,10
,20/02/2017,08:00,Lorna,Primary sump,Sunny,,,,5000,24,0.024,Prorocentrum micans,Dinoflagellate,1,8.333333333
,21/02/2017,08:00,Lorna,Primary sump,Clear,,,,5000,21,0.021,Prorocentrum micans,Dinoflagellate,2,19.04761905
,22/02/2017,08:00,Lorna,Primary sump,Clear,,,,5000,19,0.019,Prorocentrum micans,Dinoflagellate,1,10.52631579
,01/03/2017,08:00,Lorna,Primary sump,Cloudy,,,14.3,5000,1,0.001,Prorocentrum micans,Dinoflagellate,2,400
,07/03/2017,08:00,Lorna,Primary sump,Sunny,,,17.1,5000,1,0.001,Prorocentrum micans,Dinoflagellate,1,200
,08/03/2017,08:00,Lorna,Primary sump,Clear,,,17,5000,1,0.001,Prorocentrum micans,Dinoflagellate,3,600
,09/03/2017,08:00,Lorna,Primary sump,Cloudy,,,16.4,5000,1,0.001,Prorocentrum micans,Dinoflagellate,2,400
,23/03/2017,08:00,Lorna,Primary sump,Cloudy,,,12.1,5000,1,0.001,Prorocentrum micans,Dinoflagellate,1,200
,30/03/2017,08:00,Lorna,Primary sump,Sunny,,,14.2,5000,1,0.001,Prorocentrum micans,Dinoflagellate,2,400
,31/03/2017,08:00,Lorna,Primary sump,Cloudy,,,15.5,5000,1,0.001,Prorocentrum micans,Dinoflagellate,1,200
,06/04/2017,08:00,Lorna,Primary sump,Rainy,,,17.6,5000,1,0.001,Prorocentrum micans,Dinoflagellate,4,800
,13/04/2017,08:00,Lorna,Primary sump,Windy,,,14.9,5000,1,0.001,Prorocentrum micans,Dinoflagellate,1,200
,02/05/2017,08:00,Lorna,Primary sump,Clear,,,12.9,5000,1,0.001,Prorocentrum micans,Dinoflagellate,1,200
,03/05/2017,08:00,Lorna,Primary sump,Cloudy,,,12.6,5000,1,0.001,Prorocentrum micans,Dinoflagellate,1,200
,10/05/2017,08:00,Lorna,Primary sump,Cloudy,,,,5000,1,0.001,Prorocentrum micans,Dinoflagellate,3,600
