Date,Time,Counted by:,Site,Volume Filtered (ml),Frames counted,Volume counted,Species, Cells Counted , Cells/L ,,Yellow_block,RG_meth,SRC_method
15/02/2017,08:00:00,Lorna,Primary sump,5000,21,0.021,Gonyaulax polygramma,5,48,238,1190.47619,25,11428.57143
03/01/2017,08:00:00,Lorna,Primary sump,5000,21,0.021,Pyrophacus sp.,4,38,190,952.3809524,20,9047.619048
03/02/2017,08:00:00,Lorna,Primary sump,5000,21,0.021,Gonyaulax polygramma,4,38,190,952.3809524,20,9047.619048
09/01/2017,08:00:00,Lorna,Primary sump,5000,21,0.021,Ceratium furca,4,38,190,952.3809524,20,9047.619048
09/01/2017,08:00:00,Lorna,Primary sump,5000,21,0.021,Ceratium tripos,4,38,190,952.3809524,20,9047.619048
09/01/2017,08:00:00,Lorna,Primary sump,5000,21,0.021,Protoperidinium diabolum,4,38,190,952.3809524,20,9047.619048
12/01/2017,08:00:00,Lorna,Primary sump,5000,21,0.021,Ceratium tripos,4,38,190,952.3809524,20,9047.619048
12/01/2017,08:00:00,Lorna,Primary sump,5000,21,0.021,Gonyaulax spinifera,4,38,190,952.3809524,20,9047.619048
12/01/2017,08:00:00,Lorna,Primary sump,5000,21,0.021,Scrippsiella trochoidea,4,38,190,952.3809524,20,9047.619048
12/01/2017,08:00:00,Lorna,Primary sump,5000,21,0.021,Protocentrum sigmoides,4,38,190,952.3809524,20,9047.619048
12/01/2017,08:00:00,Lorna,Primary sump,5000,21,0.021,Protoperidinium oceanicum,4,38,190,952.3809524,20,9047.619048
13/01/2017,08:00:00,Lorna,Primary sump,5000,21,0.021,Protocentrum sigmoides,4,38,190,952.3809524,20,9047.619048
15/02/2017,08:00:00,Lorna,Primary sump,5000,21,0.021,Protocentrum micans,4,38,190,952.3809524,20,9047.619048
16/01/2017,08:00:00,Lorna,Primary sump,5000,21,0.021,Chaetoceros sp.,4,38,190,952.3809524,20,9047.619048
18/01/2017,08:00:00,Lorna,Primary sump,5000,21,0.021,Ceratium tripos,4,38,190,952.3809524,20,9047.619048
18/01/2017,08:00:00,Lorna,Primary sump,5000,21,0.021,Protoperidinium diabolum,4,38,190,952.3809524,20,9047.619048
21/02/2017,08:00:00,Lorna,Primary sump,5000,21,0.021,Protoperidinium oceanicum,4,38,190,952.3809524,20,9047.619048
31/01/2017,08:00:00,Lorna,Primary sump,5000,21,0.021,Protoperidinium diabolum,4,38,190,952.3809524,20,9047.619048
03/01/2017,08:00:00,Lorna,Primary sump,5000,21,0.021,Rhizosolenia sp.,3,29,143,714.2857143,15,6904.761905
03/02/2017,08:00:00,Lorna,Primary sump,5000,21,0.021,Pseudo-nitzschia australis,3,29,143,714.2857143,15,6904.761905
07/02/2017,08:00:00,Lorna,Primary sump,5000,21,0.021,Gonyaulax polygramma,3,29,143,714.2857143,15,6904.761905
09/01/2017,08:00:00,Lorna,Primary sump,5000,21,0.021,Zygabikodinium lenticulatum,3,29,143,714.2857143,15,6904.761905
31/01/2017,08:00:00,Lorna,Primary sump,5000,21,0.021,Ceratium tripos,3,29,143,714.2857143,15,6904.761905
03/01/2017,08:00:00,Lorna,Primary sump,5000,21,0.021,Chaetoceros sp.,2,19,95,476.1904762,10,4523.809524
03/01/2017,08:00:00,Lorna,Primary sump,5000,21,0.021,Ceratium tripos,2,19,95,476.1904762,10,4523.809524
03/01/2017,08:00:00,Lorna,Primary sump,5000,21,0.021,Protocentrum sigmoides,2,19,95,476.1904762,10,4523.809524
03/02/2017,08:00:00,Lorna,Primary sump,5000,21,0.021,Ceratium furca,2,19,95,476.1904762,10,4523.809524
03/02/2017,08:00:00,Lorna,Primary sump,5000,21,0.021,Ceratium dens,2,19,95,476.1904762,10,4523.809524
07/02/2017,08:00:00,Lorna,Primary sump,5000,21,0.021,Ceratium furca,2,19,95,476.1904762,10,4523.809524
07/02/2017,08:00:00,Lorna,Primary sump,5000,21,0.021,Pyrophacus sp.,2,19,95,476.1904762,10,4523.809524
07/02/2017,08:00:00,Lorna,Primary sump,5000,21,0.021,Ceratium dens,2,19,95,476.1904762,10,4523.809524
09/01/2017,08:00:00,Lorna,Primary sump,5000,21,0.021,Chaetoceros sp.,2,19,95,476.1904762,10,4523.809524
09/02/2017,08:00:00,Lorna,Primary sump,5000,21,0.021,Ceratium dens,2,19,95,476.1904762,10,4523.809524
15/02/2017,08:00:00,Lorna,Primary sump,5000,21,0.021,Ceratium furca,2,19,95,476.1904762,10,4523.809524
21/02/2017,08:00:00,Lorna,Primary sump,5000,21,0.021,Protocentrum micans,2,19,95,476.1904762,10,4523.809524
24/02/2017,08:00:00,Lorna,Primary sump,5000,21,0.021,Ceratium furca,2,19,95,476.1904762,10,4523.809524
24/02/2017,08:00:00,Lorna,Primary sump,5000,21,0.021,Gonyaulax polygramma,2,19,95,476.1904762,10,4523.809524
31/01/2017,08:00:00,Lorna,Primary sump,5000,21,0.021,Pseudo-nitzschia australis,2,19,95,476.1904762,10,4523.809524
31/01/2017,08:00:00,Lorna,Primary sump,5000,21,0.021,Pyrophacus sp.,2,19,95,476.1904762,10,4523.809524
31/01/2017,08:00:00,Lorna,Primary sump,5000,21,0.021,Protoperidinium oceanicum,2,19,95,476.1904762,10,4523.809524
09/01/2017,08:00:00,Lorna,Primary sump,5000,21,0.021,Prorocentrum sigmoides,1,10,48,238.0952381,5,2380.952381
18/01/2017,08:00:00,Lorna,Primary sump,5000,21,0.021,Chaetoceros sp.,1,10,48,238.0952381,5,2380.952381
21/02/2017,08:00:00,Lorna,Primary sump,5000,21,0.021,Protoperidinium diabolum,1,10,48,238.0952381,5,2380.952381
21/03/2019,21:00:00,Pertunia,Kelpcatchers,5000,20,0.02,All species,35 940,359 400,1 797 000,8985000,179700,89850000
25/02/2019,14:30:00,Sarah,Primary sump,5000,20,0.02,All species,34 600,346 000,1 730 000,8650000,173000,86500000
24/03/2019,20:00:00,Pertunia,After Drumfilter,5000,20,0.02,All species,31 800,318 000,1 590 000,7950000,159000,79500000
13/02/2019,02:52:00,Share',After Drumfilter,5000,20,0.02,All species,20 000,200 000,1 000 000,5000000,100000,50000000
25/02/2019,13:00:00,Sarah,Primary sump,5000,20,0.02,All species,19 650,196 500,982 500,4912500,98250,49125000
20/02/2019,12:22:00,Lorna,Primary sump,5000,20,0.02,All species,17 680,176 800,884 000,4420000,88400,44200000
21/03/2019,22:00:00,Pertunia,After Drumfilter,5000,20,0.02,All species,17 630,176 300,881 500,4407500,88150,44075000
25/02/2019,18:00:00,Pertunia,Primary sump,5000,20,0.02,All species,16 440,164 400,822 000,4110000,82200,41100000
25/02/2019,11:30:00,Sarah,Primary sump,5000,20,0.02,All species,16 180,161 800,809 000,4045000,80900,40450000
22/03/2019,16:00:00,Sarah,Primary sump,5000,20,0.02,All species,16 030,160 300,801 500,4007500,80150,40075000
08/03/2019,04:00:00,Pertunia,After Drumfilter,5000,20,0.02,All species,15 510,155 100,775 500,3877500,77550,38775000
08/03/2019,05:00:00,Pertunia,After Drumfilter,5000,20,0.02,All species,14 770,147 700,738 500,3692500,73850,36925000
22/03/2019,18:30:00,Sarah,Settlement,5000,20,0.02,All species,14 370,143 700,718 500,3592500,71850,35925000
12/02/2019,12:00:00,Pertunia,Sea water,5000,20,0.02,All species,12 500,125 000,625 000,3125000,62500,31250000
21/03/2019,22:00:00,Pertunia,Primary sump sump,5000,20,0.02,All species,11 970,119 700,598 500,2992500,59850,29925000
22/03/2019,17:30:00,Sarah,After Drumfilter,5000,20,0.02,All species,11 460,114 600,573 000,2865000,57300,28650000
22/03/2019,21:00:00,Sarah,Primary sump,5000,20,0.02,All species,11 450,114 500,572 500,2862500,57250,28625000
21/03/2019,23:00:00,Pertunia,After Drumfilter,5000,20,0.02,All species,11 070,110 700,553 500,2767500,55350,27675000
25/02/2019,23:00:00,Pertunia,Primary sump,5000,20,0.02,All species,10 260,102 600,513 000,2565000,51300,25650000
22/03/2019,02:00:00,Pertunia,After Drumfilter,5000,20,0.02,All species,9 910,99 100,495 500,2477500,49550,24775000
22/03/2019,00:00:00,Sarah,Primary sump,5000,20,0.02,All species,9 650,96 500,482 500,2412500,48250,24125000
22/03/2019,01:00:00,Pertunia,After Drumfilter,5000,20,0.02,All species,9 410,94 100,470 500,2352500,47050,23525000
22/03/2019,03:00:00,Pertunia,After Drumfilter,5000,20,0.02,All species,9 390,93 900,469 500,2347500,46950,23475000
21/03/2019,00:00:00,Pertunia,After Drumfilter,5000,20,0.02,All species,8 760,87 600,438 000,2190000,43800,21900000
22/03/2019,09:00:00,Lorna,After Drumfilter,5000,20,0.02,All species,8 380,83 800,419 000,2095000,41900,20950000
25/02/2019,20:00:00,Pertunia,Primary sump,5000,20,0.02,All species,8 328,83 280,416 400,2082000,41640,20820000
26/02/2019,18:00:00,Pertunia,Primary sump,5000,20,0.02,All species,8 270,82 700,413 500,2067500,41350,20675000
22/03/2019,09:00:00,Lorna,Primary sump sump,5000,20,0.02,All species,8 230,82 300,411 500,2057500,41150,20575000
08/03/2019,07:00:00,Sarah,After Drumfilter,5000,20,0.02,All species,8 030,80 300,401 500,2007500,40150,20075000
22/03/2019,04:00:00,Pertunia,After Drumfilter,5000,20,0.02,All species,7 860,78 600,393 000,1965000,39300,19650000
26/02/2019,01:00:00,Pertunia,Primary sump,5000,20,0.02,All species,7 830,78 300,391 500,1957500,39150,19575000
08/03/2019,07:30:00,Sarah,Primary sump,5000,20,0.02,All species,7 820,78 200,391 000,1955000,39100,19550000
12/02/2019,11:00:00,Pertunia,Primary sump,5000,20,0.02,All species,7 200,72 000,360 000,1800000,36000,18000000
26/02/2019,01:00:00,Pertunia,After Drumfilter,5000,20,0.02,All species,7 140,71 400,357 000,1785000,35700,17850000
23/03/2019,01:00:00,Sarah,Primary sump,5000,20,0.02,All species,7 100,71 000,355 000,1775000,35500,17750000
22/03/2019,05:00:00,Pertunia,After Drumfilter,5000,20,0.02,All species,7 090,70 900,354 500,1772500,35450,17725000
26/02/2019,01:00:00,Pertunia,Broodstock,5000,20,0.02,All species,7 070,70 700,353 500,1767500,35350,17675000
22/03/2019,04:00:00,Pertunia,Primary sump sump,5000,20,0.02,All species,7 020,70 200,351 000,1755000,35100,17550000
11/02/2019,17:00:00,Pertunia,Primary sump,5000,20,0.02,All species,7 000,70 000,350 000,1750000,35000,17500000
24/03/2019,16:00:00,Werner,After Drumfilter,5000,20,0.02,All species,6 980,69 800,349 000,1745000,34900,17450000
14/02/2019,12:04:00,Lorna,After Drumfilter,5000,20,0.02,All species,6 800,68 000,340 000,1700000,34000,17000000
22/03/2019,02:00:00,Pertunia,Primary sump sump,5000,20,0.02,All species,6 680,66 800,334 000,1670000,33400,16700000
23/03/2019,03:00:00,Sarah,Primary sump,5000,20,0.02,All species,6 590,65 900,329 500,1647500,32950,16475000
22/03/2019,09:50:00,Lorna,After Drumfilter,5000,20,0.02,All species,6 580,65 800,329 000,1645000,32900,16450000
22/03/2019,15:00:00,Sarah,Primary sump,5000,20,0.02,All species,6 430,64 300,321 500,1607500,32150,16075000
22/03/2019,08:00:00,Lorna,Primary sump sump,5000,20,0.02,All species,6 330,63 300,316 500,1582500,31650,15825000
21/03/2019,00:00:00,Pertunia,Primary sump sump,5000,20,0.02,All species,6 130,61 300,306 500,1532500,30650,15325000
18/03/2019,22:30:00,Pertunia,Primary sump,5000,20,0.02,All species,6 012,60 120,300 600,1503000,30060,15030000
14/02/2019,15:26:00,Lorna,Primary sump,5000,20,0.02,All species,6 000,60 000,300 000,1500000,30000,15000000
22/03/2019,09:50:00,Lorna,Primary sump sump,5000,20,0.02,All species,5 940,59 400,297 000,1485000,29700,14850000
26/02/2019,06:00:00,Pertunia,Primary sump ,5000,20,0.02,All species,5 860,58 600,293 000,1465000,29300,14650000
25/03/2019,07:30:00,Lorna,After Drumfilter,5000,20,0.02,All species,5 690,56 900,284 500,1422500,28450,14225000
22/03/2019,12:00:00,Lorna,After Drumfilter,5000,20,0.02,All species,5 530,55 300,276 500,1382500,27650,13825000
22/03/2019,05:00:00,Pertunia,Primary sump sump,5000,20,0.02,All species,5 500,55 000,275 000,1375000,27500,13750000
21/03/2019,09:30:00,Lorna,After Drumfilter,5000,20,0.02,All species,5 480,54 800,274 000,1370000,27400,13700000
21/03/2019,23:00:00,Pertunia,Primary sump sump,5000,20,0.02,All species,5 470,54 700,273 500,1367500,27350,13675000
26/02/2019,06:00:00,Pertunia,After Drumfilter,5000,20,0.02,All species,5 460,54 600,273 000,1365000,27300,13650000
22/03/2019,03:00:00,Pertunia,Primary sump sump,5000,20,0.02,All species,5 190,51 900,259 500,1297500,25950,12975000
22/03/2019,11:00:00,Lorna,After Drumfilter,5000,20,0.02,All species,5 020,50 200,251 000,1255000,25100,12550000
24/03/2019,17:00:00,Werner,Primary sump sump,5000,20,0.02,All species,4 940,49 400,247 000,1235000,24700,12350000
22/032019,11:00:00,Lorna,Primary sump sump,5000,20,0.02,All species,4 930,49 300,246 500,1232500,24650,12325000
08/03/2019,02:00:00,Pertunia,Primary sump,5000,20,0.02,All species,4 830,48 300,241 500,1207500,24150,12075000
22/03/2019,01:00:00,Pertunia,Primary sump sump,5000,20,0.02,All species,4 820,48 200,241 000,1205000,24100,12050000
21/03/2019,07:30:00,Lorna,After Drumfilter,5000,20,0.02,All species,4 740,47 400,237 000,1185000,23700,11850000
24/03/2019,17:00:00,Werner,After Drumfilter,5000,20,0.02,All species,4 740,47 400,237 000,1185000,23700,11850000
23/03/2019,03:00:00,Sarah,After Drumfilter,5000,20,0.02,All species,4 660,46 600,233 000,1165000,23300,11650000
21/03/2019,05:00:00,Pertunia,After Drumfilter,5000,20,0.02,All species,4 588,45 880,229 400,1147000,22940,11470000
20/03/2019,22:00:00,Pertunia,After Drumfilter,5000,20,0.02,All species,4 536,45 360,226 800,1134000,22680,11340000
21/03/2019,04:00:00,Pertunia,After Drumfilter,5000,20,0.02,All species,4 532,45 320,226 600,1133000,22660,11330000
08/03/2019,03:00:00,Pertunia,Kelp catchers,5000,20,0.02,All species,4 490,44 900,224 500,1122500,22450,11225000
08/03/2019,01:00:00,Pertunia,Primary sump,5000,20,0.02,All species,4 480,44 800,224 000,1120000,22400,11200000
08/03/2019,09:00:00,Sarah,Primary sump,5000,20,0.02,All species,4 400,44 000,220 000,1100000,22000,11000000
23/03/2019,07:45:00,Lorna,Primary sump,5000,20,0.02,All species,4 290,42 900,214 500,1072500,21450,10725000
22/03/2019,13:00:00,Lorna,After Drumfilter,5000,20,0.02,All species,4 240,42 400,212 000,1060000,21200,10600000
21/03/2019,02:00:00,Pertunia,After Drumfilter,5000,20,0.02,All species,4 196,41 960,209 800,1049000,20980,10490000
06/03/2019,02:00:00,Pertunia,Primary sump,5000,20,0.02,All species,4 130,41 300,206 500,1032500,20650,10325000
08/03/2019,01:00:00,Pertunia,After Drumfilter,5000,20,0.02,All species,4 090,40 900,204 500,1022500,20450,10225000
13/02/2019,02:51:00,Share',Primary sump,5000,20,0.02,All species,4 000,40 000,200 000,1000000,20000,10000000
23/03/2019,11:00:00,Lorna,After Drumfilter,5000,20,0.02,All species,3 860,38 600,193 000,965000,19300,9650000
21/03/2019,05:00:00,Pertunia,Primary sump Sump,5000,20,0.02,All species,3 764,37 640,188 200,941000,18820,9410000
23/03/2019,10:00:00,Lorna,After Drumfilter,5000,20,0.02,All species,3 720,37 200,186 000,930000,18600,9300000
05/03/2019,00:00:00,Pertunia,Primary sump,5000,20,0.02,All species,3 710,37 100,185 500,927500,18550,9275000
20/03/2019,20:15:00,Pertunia,After Drumfilter,5000,20,0.02,All species,3 700,37 000,185 000,925000,18500,9250000
22/03/2019,18:00:00,Sarah,Primary sump,5000,20,0.02,All species,3 620,36 200,181 000,905000,18100,9050000
08/03/2019,09:00:00,Sarah,After Drumfilter,5000,20,0.02,All species,3 530,35 300,176 500,882500,17650,8825000
06/03/2019,02:00:00,Pertunia,After Drumfilter,5000,20,0.02,All species,3 520,35 200,176 000,880000,17600,8800000
21/03/2019,11:00:00,Lorna,After Drumfilter,5000,20,0.02,All species,3 519,35 190,175 950,879750,17595,8797500
21/03/2019,09:30:00,Lorna,Primary sump sump,5000,20,0.02,All species,3 384,33 840,169 200,846000,16920,8460000
20/03/2019,00:00:00,Pertunia,After Drumfilter,5000,20,0.02,All species,3 360,33 600,168 000,840000,16800,8400000
20/03/2019,00:00:00,Pertunia,Primary sump Sump,5000,20,0.02,All species,3 260,32 600,163 000,815000,16300,8150000
06/03/2019,04:00:00,Pertunia,Primary sump,5000,20,0.02,All species,3 240,32 400,162 000,810000,16200,8100000
26/02/2019,01:00:00,Pertunia,Nursery SV,5000,20,0.02,All species,3 220,32 200,161 000,805000,16100,8050000
24/03/2019,20:00:00,Pertunia,Primary sump sump,5000,20,0.02,All species,3 200,32 000,160 000,800000,16000,8000000
19/03/2019,18:30:00,Pertunia,Primary sump,5000,20,0.02,All species,3 186,31 860,159 300,796500,15930,7965000
19/03/2019,18:30:00,Pertunia,After Drumfilter,5000,20,0.02,All species,3 186,31 860,159 300,796500,15930,7965000
07/03/2019,00:00:00,Pertunia,After Drumfilter,5000,20,0.02,All species,3 160,31 600,158 000,790000,15800,7900000
08/03/2019,04:00:00,Pertunia,Primary sump,5000,20,0.02,All species,3 160,31 600,158 000,790000,15800,7900000
06/03/2019,21:00:00,Pertunia,Kelp catchers,5000,20,0.02,All species,3 160,31 600,158 000,790000,15800,7900000
30/03/2019,18:00:00,Pertunia,Primary sump,5000,20,0.02,Other,3113,31 130,155 650,778250,15565,7782500
05/03/2019,00:00:00,Pertunia,After Drumfilter,5000,20,0.02,All species,3 030,30 300,151 500,757500,15150,7575000
09/03/2019,02:00:00,Pertunia,Primary sump,5000,20,0.02,All species,3 028,30 280,151 400,757000,15140,7570000
06/03/2019,04:00:00,Pertunia,After Drumfilter,5000,20,0.02,All species,3 020,30 200,151 000,755000,15100,7550000
08/03/2019,02:00:00,Pertunia,After Drumfilter,5000,20,0.02,All species,3 000,30 000,150 000,750000,15000,7500000
11/02/2019,22:26:00,Pertunia,Primary sump,5000,20,0.02,All species,3 000,30 000,150 000,750000,15000,7500000
12/02/2019,22:26:00,Share',Primary sump,5000,20,0.02,All species,3 000,30 000,150 000,750000,15000,7500000
23/03/2019,05:30:00,Sarah,Primary sump,5000,20,0.02,All species,2 900,29 000,145 000,725000,14500,7250000
21/03/2019,04:00:00,Pertunia,Primary sump Sump,5000,20,0.02,All species,2 868,28 680,143 400,717000,14340,7170000
27/02/2019,18:00:00,Pertunia,After Drumfilter,5000,20,0.02,All species,2 860,28 600,143 000,715000,14300,7150000
21/03/2019,07:30:00,,Primary sump sump,5000,20,0.02,All species,2 844,28 440,142 200,711000,14220,7110000
22/03/2019,13:00:00,Lorna,Primary sump sump,5000,20,0.02,All species,2 840,28 400,142 000,710000,14200,7100000
23/03/2019,08:50:00,Lorna,After Drumfilter,5000,20,0.02,All species,2 820,28 200,141 000,705000,14100,7050000
13/02/2019,15:35:00,Werner,Primary sump,5000,20,0.02,All species,2 800,28 000,140 000,700000,14000,7000000
19/03/2019,22:30:00,Pertunia,After Drumfilter,5000,20,0.02,All species,2 796,27 960,139 800,699000,13980,6990000
14/02/2019,11:00:00,Lorna,Primary sump,5000,20,0.02,All species,2 700,27 000,135 000,675000,13500,6750000
22/03/2019,12:00:00,Lorna,Primary sump sump,5000,20,0.02,All species,2 680,26 800,134 000,670000,13400,6700000
12/02/2019,19:45:00,Pertunia,Primary sump,5000,20,0.02,All species,2 600,26 000,130 000,650000,13000,6500000
25/02/2019,23:00:00,Pertunia,Nursery SV,5000,20,0.02,All species,2 600,26 000,130 000,650000,13000,6500000
19/03/2019,09:30:00,Sarah,Primary sump,5000,20,0.02,All species,2 552,25 520,127 600,638000,12760,6380000
19/03/2019,08:30:00,Sarah,After Drumfilter,5000,20,0.02,All species,2 528,25 280,126 400,632000,12640,6320000
19/03/2019,02:30:00,Pertunia,After Drumfilter,5000,20,0.02,All species,2 500,25 000,125 000,625000,12500,6250000
14/02/2019,04:32:00,Pertunia,Primary sump,5000,20,0.02,All species,2 500,25 000,125 000,625000,12500,6250000
25/02/2019,12:00:00,Sarah,After Drumfilter,5000,20,0.02,All species,2 490,24 900,124 500,622500,12450,6225000
19/03/2019,10:30:00,Sarah,Primary sump,5000,20,0.02,All species,2 488,24 880,124 400,622000,12440,6220000
20/02/2019,09:08:00,Lorna,Primary sump,5000,20,0.02,G. polygramma,2 482,24 820,124 100,620500,12410,6205000
18/03/2019,22:30:00,Pertunia,After Drumfilter,5000,20,0.02,All species,2 464,24 640,123 200,616000,12320,6160000
22/03/2019,18:30:00,Sarah,Nursery Row11,5000,20,0.02,All species,2 440,24 400,122 000,610000,12200,6100000
17/02/2019,22:45:00,Pertunia,Primary sump,5000,20,0.02,All species,2 440,24 400,122 000,610000,12200,6100000
19/03/2019,01:30:00,Pertunia,After Drumfilter,5000,20,0.02,All species,2 400,24 000,120 000,600000,12000,6000000
21/03/2019,02:00:00,Pertunia,Primary sump Sump,5000,20,0.02,All species,2 376,23 760,118 800,594000,11880,5940000
21/03/2019,11:00:00,Lorna,Primary sump sump,5000,20,0.02,All species,2 368,23 680,118 400,592000,11840,5920000
17/03/2019,18:20:00,Sarah,Primary sump,5000,20,0.02,All species,2 360,23 600,118 000,590000,11800,5900000
14/02/2019,00:00:00,Pertunia,Primary sump,5000,20,0.02,All species,2 220,22 200,111 000,555000,11100,5550000
23/03/2019,18:00:00,Sarah,After Drumfilter,5000,20,0.02,All species,2 180,21 800,109 000,545000,10900,5450000
01/04/2019,07:00:00,Share,Primary sump,5000,20,0.02,All species,2155,21 550,107 750,538750,10775,5387500
09/03/2019,20:00:00,Pertunia,After Drumfilter,5000,20,0.02,All species,2 052,20 520,102 600,513000,10260,5130000
19/03/2019,03:30:00,Pertunia,Primary sump,5000,20,0.02,All species,2 004,20 040,100 200,501000,10020,5010000
13/02/2019,00:04:00,Share',Primary sump,5000,20,0.02,All species,2 000,20 000,100 000,500000,10000,5000000
18/02/2019,05:00:00,Pertunia,Primary sump,5000,20,0.02,All species,2 000,20 000,100 000,500000,10000,5000000
12/02/2019,09:36:00,Pertunia,Sea water,5000,20,0.02,Polyedrum,2000,20 000,100 000,500000,10000,5000000
12/02/2019,11:00:00,Pertunia,Bergsig,5000,20,0.02,All species,2 000,20 000,100 000,500000,10000,5000000
23/03/2019,12:00:00,Lorna,After Drumfilter,5000,20,0.02,All species,1 970,19 700,98 500,492500,9850,4925000
22/03/2019,19:00:00,Sarah,Primary sump,5000,20,0.02,All species,1 970,19 700,98 500,492500,9850,4925000
22/03/2019,18:30:00,Sarah,Nursery Row10,5000,20,0.02,All species,1 960,19 600,98 000,490000,9800,4900000
31/03/2019,14:30:00,Share,Primary sump,5000,20,0.02,All species,1934,19 340,96 700,483500,9670,4835000
09/03/2019,11:15:00,Sarah,Primary sump,5000,20,0.02,All species,1 912,19 120,95 600,478000,9560,4780000
25/02/2019,23:00:00,Pertunia,Nursery under roof,5000,20,0.02,All species,1 900,19 000,95 000,475000,9500,4750000
