"","RowCode","Date","Time","Counted.by.","Site","Volume.Filtered..ml.","Frames.counted","Volume.counted","Volume.counted_all","Species","Cells.Counted","Cells.L","SRC_method","Correct.Original","Div.Src.by.this","Classification","dateTime","months","month","year","Season","YEarMonth","SeasonOrder","totalCells","RedTide","FWC_mod"
"103",103,2017-01-19,"08:00","Lorna","Primary sump",5000,24,0.024,0.024,"Karenia cristata","12",100,2500,2500,"25","Dinoflagellate",2017-01-19 08:00:00,"January",1,"2017","Summer",Jan 2017,1,33333.4444444444,"Low (A)","Low"
"104",104,2017-01-19,"08:00","Lorna","Primary sump",5000,24,0.024,0.024,"Protoperidinium conicum","15",125,3125,3125,"25","Dinoflagellate",2017-01-19 08:00:00,"January",1,"2017","Summer",Jan 2017,1,33333.4444444444,"Low (A)","Low"
"105",105,2017-01-19,"08:00","Lorna","Primary sump",5000,24,0.024,0.024,"Protoperidinium diabolum","4",33,833.3333333,833,"25","Dinoflagellate",2017-01-19 08:00:00,"January",1,"2017","Summer",Jan 2017,1,33333.4444444444,"Low (A)","Low"
"106",106,2017-01-19,"08:00","Lorna","Primary sump",5000,24,0.024,0.024,"Scrippsiella trochoidea","14",117,2916.666667,2917,"25","Dinoflagellate",2017-01-19 08:00:00,"January",1,"2017","Summer",Jan 2017,1,33333.4444444444,"Low (A)","Low"
"107",107,2017-01-19,"08:00","Lorna","Primary sump",5000,24,0.024,0.024,"Protoperidinium oceanicum","11",92,2291.666667,2292,"25","Dinoflagellate",2017-01-19 08:00:00,"January",1,"2017","Summer",Jan 2017,1,33333.4444444444,"Low (A)","Low"
"108",108,2017-01-19,"08:00","Lorna","Primary sump",5000,24,0.024,0.024,"Lingulodinium polyedra","65",542,13541.66667,13542,"25","Dinoflagellate",2017-01-19 08:00:00,"January",1,"2017","Summer",Jan 2017,1,33333.4444444444,"Low (A)","Low"
"109",109,2017-01-20,"08:00","Lorna","Primary sump",5000,24,0.024,0.024,"Ceratium furca","42",350,8750,8750,"25","Dinoflagellate",2017-01-20 08:00:00,"January",1,"2017","Summer",Jan 2017,1,83177.125,"Low (B)","Low"
"110",110,2017-01-20,"08:00","Lorna","Primary sump",5000,24,0.024,0.024,"Ceratium tripos","2",17,416.6666667,417,"25","Dinoflagellate",2017-01-20 08:00:00,"January",1,"2017","Summer",Jan 2017,1,83177.125,"Low (B)","Low"
"111",111,2017-01-20,"08:00","Lorna","Primary sump",5000,24,0.024,0.024,"Gonyaulax polygramma","1979",16492,412291.6667,412292,"25","Dinoflagellate",2017-01-20 08:00:00,"January",1,"2017","Summer",Jan 2017,1,83177.125,"Low (B)","Low"
"112",112,2017-01-20,"08:00","Lorna","Primary sump",5000,24,0.024,0.024,"Noctiluca scintillans","5",42,1041.666667,1042,"25","Dinoflagellate",2017-01-20 08:00:00,"January",1,"2017","Summer",Jan 2017,1,83177.125,"Low (B)","Low"
"113",113,2017-01-20,"08:00","Lorna","Primary sump",5000,24,0.024,0.024,"Protoperidinium conicum","1160",9667,241666.6667,241667,"25","Dinoflagellate",2017-01-20 08:00:00,"January",1,"2017","Summer",Jan 2017,1,83177.125,"Low (B)","Low"
"114",114,2017-01-20,"08:00","Lorna","Primary sump",5000,24,0.024,0.024,"Protoperidinium diabolum","1",8,208.3333333,208,"25","Dinoflagellate",2017-01-20 08:00:00,"January",1,"2017","Summer",Jan 2017,1,83177.125,"Low (B)","Low"
"115",115,2017-01-20,"08:00","Lorna","Primary sump",5000,24,0.024,0.024,"Zigabikodinium denticulatum","1",8,208.3333333,208,"25","Dinoflagellate",2017-01-20 08:00:00,"January",1,"2017","Summer",Jan 2017,1,83177.125,"Low (B)","Low"
"116",116,2017-01-20,"08:00","Lorna","Primary sump",5000,24,0.024,0.024,"Lingulodinium polyedra","4",33,833.3333333,833,"25","Dinoflagellate",2017-01-20 08:00:00,"January",1,"2017","Summer",Jan 2017,1,83177.125,"Low (B)","Low"
"117",117,2017-01-30,"08:00","Lorna","Primary sump",5000,20,0.02,0.02,"Pseudo-nitzschia australis","1",10,250,250,"25","Diatom",2017-01-30 08:00:00,"January",1,"2017","Summer",Jan 2017,1,4375,"Very Low (A)","Very Low"
"118",118,2017-01-30,"08:00","Lorna","Primary sump",5000,20,0.02,0.02,"Ceratium furca","20",200,5000,5000,"25","Dinoflagellate",2017-01-30 08:00:00,"January",1,"2017","Summer",Jan 2017,1,4375,"Very Low (A)","Very Low"
"119",119,2017-01-30,"08:00","Lorna","Primary sump",5000,20,0.02,0.02,"Gonyaulax polygramma","20",200,5000,5000,"25","Dinoflagellate",2017-01-30 08:00:00,"January",1,"2017","Summer",Jan 2017,1,4375,"Very Low (A)","Very Low"
"120",120,2017-01-30,"08:00","Lorna","Primary sump",5000,20,0.02,0.02,"Protoperidinium conicum","61",610,15250,15250,"25","Dinoflagellate",2017-01-30 08:00:00,"January",1,"2017","Summer",Jan 2017,1,4375,"Very Low (A)","Very Low"
"121",121,2017-01-30,"08:00","Lorna","Primary sump",5000,20,0.02,0.02,"Protoperidinium diabolum","2",20,500,500,"25","Dinoflagellate",2017-01-30 08:00:00,"January",1,"2017","Summer",Jan 2017,1,4375,"Very Low (A)","Very Low"
"122",122,2017-01-30,"08:00","Lorna","Primary sump",5000,20,0.02,0.02,"Prorocentrum micans","1",10,250,250,"25","Dinoflagellate",2017-01-30 08:00:00,"January",1,"2017","Summer",Jan 2017,1,4375,"Very Low (A)","Very Low"
"123",123,2017-01-31,"08:00","Lorna","Primary sump",5000,21,0.021,0.021,"Pseudo-nitzschia australis","2",19,476.1904762,476,"25","Diatom",2017-01-31 08:00:00,"January",1,"2017","Summer",Jan 2017,1,3333.22222222222,"Very Low (A)","Very Low"
"124",124,2017-01-31,"08:00","Lorna","Primary sump",5000,21,0.021,0.021,"Ceratium furca","14",133,3333.333333,3333,"25","Dinoflagellate",2017-01-31 08:00:00,"January",1,"2017","Summer",Jan 2017,1,3333.22222222222,"Very Low (A)","Very Low"
"125",125,2017-01-31,"08:00","Lorna","Primary sump",5000,21,0.021,0.021,"Ceratium tripos","3",29,714.2857143,714,"25","Dinoflagellate",2017-01-31 08:00:00,"January",1,"2017","Summer",Jan 2017,1,3333.22222222222,"Very Low (A)","Very Low"
"126",126,2017-01-31,"08:00","Lorna","Primary sump",5000,21,0.021,0.021,"Gonyaulax polygramma","11",105,2619.047619,2619,"25","Dinoflagellate",2017-01-31 08:00:00,"January",1,"2017","Summer",Jan 2017,1,3333.22222222222,"Very Low (A)","Very Low"
"127",127,2017-01-31,"08:00","Lorna","Primary sump",5000,21,0.021,0.021,"Protoperidinium conicum","79",752,18809.52381,18810,"25","Dinoflagellate",2017-01-31 08:00:00,"January",1,"2017","Summer",Jan 2017,1,3333.22222222222,"Very Low (A)","Very Low"
"128",128,2017-01-31,"08:00","Lorna","Primary sump",5000,21,0.021,0.021,"Protoperidinium diabolum","4",38,952.3809524,952,"25","Dinoflagellate",2017-01-31 08:00:00,"January",1,"2017","Summer",Jan 2017,1,3333.22222222222,"Very Low (A)","Very Low"
"129",129,2017-01-31,"08:00","Lorna","Primary sump",5000,21,0.021,0.021,"Pyrophacus sp.","2",19,476.1904762,476,"25","Dinoflagellate",2017-01-31 08:00:00,"January",1,"2017","Summer",Jan 2017,1,3333.22222222222,"Very Low (A)","Very Low"
"130",130,2017-01-31,"08:00","Lorna","Primary sump",5000,21,0.021,0.021,"Protoperidinium oceanicum","2",19,476.1904762,476,"25","Dinoflagellate",2017-01-31 08:00:00,"January",1,"2017","Summer",Jan 2017,1,3333.22222222222,"Very Low (A)","Very Low"
"131",131,2017-01-31,"08:00","Lorna","Primary sump",5000,21,0.021,0.021,"Ceratium dens","9",86,2142.857143,2143,"25","Dinoflagellate",2017-01-31 08:00:00,"January",1,"2017","Summer",Jan 2017,1,3333.22222222222,"Very Low (A)","Very Low"
"132",132,2017-02-01,"08:00","Lorna","Primary sump",5000,21,0.021,0.021,"Ceratium furca","17",162,4047.619048,4048,"25","Dinoflagellate",2017-02-01 08:00:00,"February",2,"2017","Summer",Feb 2017,1,11369.25,"Low (A)","Low"
"133",133,2017-02-01,"08:00","Lorna","Primary sump",5000,21,0.021,0.021,"Gonyaulax polygramma","29",276,6904.761905,6905,"25","Dinoflagellate",2017-02-01 08:00:00,"February",2,"2017","Summer",Feb 2017,1,11369.25,"Low (A)","Low"
"134",134,2017-02-01,"08:00","Lorna","Primary sump",5000,21,0.021,0.021,"Protoperidinium conicum","135",1286,32142.85714,32143,"25","Dinoflagellate",2017-02-01 08:00:00,"February",2,"2017","Summer",Feb 2017,1,11369.25,"Low (A)","Low"
"135",135,2017-02-01,"08:00","Lorna","Primary sump",5000,21,0.021,0.021,"Ceratium dens","10",95,2380.952381,2381,"25","Dinoflagellate",2017-02-01 08:00:00,"February",2,"2017","Summer",Feb 2017,1,11369.25,"Low (A)","Low"
"136",136,2017-02-02,"08:00","Lorna","Primary sump",5000,24,0.024,0.024,"Ceratium furca","22",183,4583.333333,4583,"25","Dinoflagellate",2017-02-02 08:00:00,"February",2,"2017","Summer",Feb 2017,1,9375,"Very Low (B)","Very Low"
"137",137,2017-02-02,"08:00","Lorna","Primary sump",5000,24,0.024,0.024,"Gonyaulax polygramma","26",217,5416.666667,5417,"25","Dinoflagellate",2017-02-02 08:00:00,"February",2,"2017","Summer",Feb 2017,1,9375,"Very Low (B)","Very Low"
"138",138,2017-02-02,"08:00","Lorna","Primary sump",5000,24,0.024,0.024,"Protoperidinium conicum","119",992,24791.66667,24792,"25","Dinoflagellate",2017-02-02 08:00:00,"February",2,"2017","Summer",Feb 2017,1,9375,"Very Low (B)","Very Low"
"139",139,2017-02-02,"08:00","Lorna","Primary sump",5000,24,0.024,0.024,"Ceratium dens","13",108,2708.333333,2708,"25","Dinoflagellate",2017-02-02 08:00:00,"February",2,"2017","Summer",Feb 2017,1,9375,"Very Low (B)","Very Low"
"140",140,2017-02-03,"08:00","Lorna","Primary sump",5000,21,0.021,0.021,"Pseudo-nitzschia australis","3",29,714.2857143,714,"25","Diatom",2017-02-03 08:00:00,"February",2,"2017","Summer",Feb 2017,1,904.6,"None detected","Normal"
"141",141,2017-02-03,"08:00","Lorna","Primary sump",5000,21,0.021,0.021,"Ceratium furca","2",19,476.1904762,476,"25","Dinoflagellate",2017-02-03 08:00:00,"February",2,"2017","Summer",Feb 2017,1,904.6,"None detected","Normal"
"142",142,2017-02-03,"08:00","Lorna","Primary sump",5000,21,0.021,0.021,"Gonyaulax polygramma","4",38,952.3809524,952,"25","Dinoflagellate",2017-02-03 08:00:00,"February",2,"2017","Summer",Feb 2017,1,904.6,"None detected","Normal"
"143",143,2017-02-03,"08:00","Lorna","Primary sump",5000,21,0.021,0.021,"Protoperidinium conicum","8",76,1904.761905,1905,"25","Dinoflagellate",2017-02-03 08:00:00,"February",2,"2017","Summer",Feb 2017,1,904.6,"None detected","Normal"
"144",144,2017-02-03,"08:00","Lorna","Primary sump",5000,21,0.021,0.021,"Ceratium dens","2",19,476.1904762,476,"25","Dinoflagellate",2017-02-03 08:00:00,"February",2,"2017","Summer",Feb 2017,1,904.6,"None detected","Normal"
"145",145,2017-02-06,"08:00","Lorna","Primary sump",5000,20,0.02,0.02,"Ceratium furca","27",270,6750,6750,"25","Dinoflagellate",2017-02-06 08:00:00,"February",2,"2017","Summer",Feb 2017,1,8000,"Very Low (B)","Very Low"
"146",146,2017-02-06,"08:00","Lorna","Primary sump",5000,20,0.02,0.02,"Gonyaulax polygramma","72",720,18000,18000,"25","Dinoflagellate",2017-02-06 08:00:00,"February",2,"2017","Summer",Feb 2017,1,8000,"Very Low (B)","Very Low"
"147",147,2017-02-06,"08:00","Lorna","Primary sump",5000,20,0.02,0.02,"Protoperidinium conicum","58",580,14500,14500,"25","Dinoflagellate",2017-02-06 08:00:00,"February",2,"2017","Summer",Feb 2017,1,8000,"Very Low (B)","Very Low"
"148",148,2017-02-06,"08:00","Lorna","Primary sump",5000,20,0.02,0.02,"Pyrophacus sp.","1",10,250,250,"25","Dinoflagellate",2017-02-06 08:00:00,"February",2,"2017","Summer",Feb 2017,1,8000,"Very Low (B)","Very Low"
"149",149,2017-02-06,"08:00","Lorna","Primary sump",5000,20,0.02,0.02,"Ceratium dens","2",20,500,500,"25","Dinoflagellate",2017-02-06 08:00:00,"February",2,"2017","Summer",Feb 2017,1,8000,"Very Low (B)","Very Low"
"150",150,2017-02-07,"08:00","Lorna","Primary sump",5000,21,0.021,0.021,"Ceratium furca","2",19,476.1904762,476,"25","Dinoflagellate",2017-02-07 08:00:00,"February",2,"2017","Summer",Feb 2017,1,761.8,"None detected","Normal"
"151",151,2017-02-07,"08:00","Lorna","Primary sump",5000,21,0.021,0.021,"Gonyaulax polygramma","3",29,714.2857143,714,"25","Dinoflagellate",2017-02-07 08:00:00,"February",2,"2017","Summer",Feb 2017,1,761.8,"None detected","Normal"
"152",152,2017-02-07,"08:00","Lorna","Primary sump",5000,21,0.021,0.021,"Protoperidinium conicum","7",67,1666.666667,1667,"25","Dinoflagellate",2017-02-07 08:00:00,"February",2,"2017","Summer",Feb 2017,1,761.8,"None detected","Normal"
"153",153,2017-02-07,"08:00","Lorna","Primary sump",5000,21,0.021,0.021,"Pyrophacus sp.","2",19,476.1904762,476,"25","Dinoflagellate",2017-02-07 08:00:00,"February",2,"2017","Summer",Feb 2017,1,761.8,"None detected","Normal"
"154",154,2017-02-07,"08:00","Lorna","Primary sump",5000,21,0.021,0.021,"Ceratium dens","2",19,476.1904762,476,"25","Dinoflagellate",2017-02-07 08:00:00,"February",2,"2017","Summer",Feb 2017,1,761.8,"None detected","Normal"
"155",155,2017-02-08,"08:00","Lorna","Primary sump",5000,24,0.024,0.024,"Ceratium furca","14",117,2916.666667,2917,"25","Dinoflagellate",2017-02-08 08:00:00,"February",2,"2017","Summer",Feb 2017,1,1614.75,"Very Low (A)","Very Low"
"156",156,2017-02-08,"08:00","Lorna","Primary sump",5000,24,0.024,0.024,"Gonyaulax polygramma","2",17,416.6666667,417,"25","Dinoflagellate",2017-02-08 08:00:00,"February",2,"2017","Summer",Feb 2017,1,1614.75,"Very Low (A)","Very Low"
"157",157,2017-02-08,"08:00","Lorna","Primary sump",5000,24,0.024,0.024,"Protoperidinium conicum","14",117,2916.666667,2917,"25","Dinoflagellate",2017-02-08 08:00:00,"February",2,"2017","Summer",Feb 2017,1,1614.75,"Very Low (A)","Very Low"
"158",158,2017-02-08,"08:00","Lorna","Primary sump",5000,24,0.024,0.024,"Ceratium dens","1",8,208.3333333,208,"25","Dinoflagellate",2017-02-08 08:00:00,"February",2,"2017","Summer",Feb 2017,1,1614.75,"Very Low (A)","Very Low"
"159",159,2017-02-09,"08:00","Lorna","Primary sump",5000,21,0.021,0.021,"Ceratium furca","45",429,10714.28571,10714,"25","Dinoflagellate",2017-02-09 08:00:00,"February",2,"2017","Summer",Feb 2017,1,8095,"Very Low (B)","Very Low"
"160",160,2017-02-09,"08:00","Lorna","Primary sump",5000,21,0.021,0.021,"Gonyaulax polygramma","32",305,7619.047619,7619,"25","Dinoflagellate",2017-02-09 08:00:00,"February",2,"2017","Summer",Feb 2017,1,8095,"Very Low (B)","Very Low"
"161",161,2017-02-09,"08:00","Lorna","Primary sump",5000,21,0.021,0.021,"Protoperidinium conicum","57",543,13571.42857,13571,"25","Dinoflagellate",2017-02-09 08:00:00,"February",2,"2017","Summer",Feb 2017,1,8095,"Very Low (B)","Very Low"
"162",162,2017-02-09,"08:00","Lorna","Primary sump",5000,21,0.021,0.021,"Ceratium dens","2",19,476.1904762,476,"25","Dinoflagellate",2017-02-09 08:00:00,"February",2,"2017","Summer",Feb 2017,1,8095,"Very Low (B)","Very Low"
"163",163,2017-02-10,"08:00","Lorna","Primary sump",5000,21,0.021,0.021,"Ceratium furca","7",67,1666.666667,1667,"25","Dinoflagellate",2017-02-10 08:00:00,"February",2,"2017","Summer",Feb 2017,1,2143,"Very Low (A)","Very Low"
"164",164,2017-02-10,"08:00","Lorna","Primary sump",5000,21,0.021,0.021,"Gonyaulax polygramma","8",76,1904.761905,1905,"25","Dinoflagellate",2017-02-10 08:00:00,"February",2,"2017","Summer",Feb 2017,1,2143,"Very Low (A)","Very Low"
"165",165,2017-02-10,"08:00","Lorna","Primary sump",5000,21,0.021,0.021,"Protoperidinium conicum","12",114,2857.142857,2857,"25","Dinoflagellate",2017-02-10 08:00:00,"February",2,"2017","Summer",Feb 2017,1,2143,"Very Low (A)","Very Low"
"166",166,2017-02-13,"08:00","Lorna","Primary sump",5000,24,0.024,0.024,"Pseudo-nitzschia australis","2",17,416.6666667,417,"25","Diatom",2017-02-13 08:00:00,"February",2,"2017","Summer",Feb 2017,1,5654.71428571429,"Very Low (B)","Very Low"
"167",167,2017-02-13,"08:00","Lorna","Primary sump",5000,24,0.024,0.024,"Ceratium furca","63",525,13125,13125,"25","Dinoflagellate",2017-02-13 08:00:00,"February",2,"2017","Summer",Feb 2017,1,5654.71428571429,"Very Low (B)","Very Low"
"168",168,2017-02-13,"08:00","Lorna","Primary sump",5000,24,0.024,0.024,"Gonyaulax polygramma","16",133,3333.333333,3333,"25","Dinoflagellate",2017-02-13 08:00:00,"February",2,"2017","Summer",Feb 2017,1,5654.71428571429,"Very Low (B)","Very Low"
"169",169,2017-02-13,"08:00","Lorna","Primary sump",5000,24,0.024,0.024,"Protoperidinium conicum","89",742,18541.66667,18542,"25","Dinoflagellate",2017-02-13 08:00:00,"February",2,"2017","Summer",Feb 2017,1,5654.71428571429,"Very Low (B)","Very Low"
"170",170,2017-02-13,"08:00","Lorna","Primary sump",5000,24,0.024,0.024,"Protoperidinium diabolum","4",33,833.3333333,833,"25","Dinoflagellate",2017-02-13 08:00:00,"February",2,"2017","Summer",Feb 2017,1,5654.71428571429,"Very Low (B)","Very Low"
"171",171,2017-02-13,"08:00","Lorna","Primary sump",5000,24,0.024,0.024,"Prorocentrum micans","4",33,833.3333333,833,"25","Dinoflagellate",2017-02-13 08:00:00,"February",2,"2017","Summer",Feb 2017,1,5654.71428571429,"Very Low (B)","Very Low"
"172",172,2017-02-13,"08:00","Lorna","Primary sump",5000,24,0.024,0.024,"Protoperidinium oceanicum","12",100,2500,2500,"25","Dinoflagellate",2017-02-13 08:00:00,"February",2,"2017","Summer",Feb 2017,1,5654.71428571429,"Very Low (B)","Very Low"
"173",173,2017-02-14,"08:00","Lorna","Primary sump",5000,22,0.022,0.022,"Ceratium furca","12",109,2727.272727,2727,"25","Dinoflagellate",2017-02-14 08:00:00,"February",2,"2017","Summer",Feb 2017,1,4527.2,"Very Low (A)","Very Low"
"174",174,2017-02-14,"08:00","Lorna","Primary sump",5000,22,0.022,0.022,"Gonyaulax polygramma","59",536,13409.09091,13409,"25","Dinoflagellate",2017-02-14 08:00:00,"February",2,"2017","Summer",Feb 2017,1,4527.2,"Very Low (A)","Very Low"
"175",175,2017-02-14,"08:00","Lorna","Primary sump",5000,22,0.022,0.022,"Protoperidinium conicum","14.6",133,3318.181818,3318,"25","Dinoflagellate",2017-02-14 08:00:00,"February",2,"2017","Summer",Feb 2017,1,4527.2,"Very Low (A)","Very Low"
"176",176,2017-02-14,"08:00","Lorna","Primary sump",5000,22,0.022,0.022,"Protoperidinium diabolum","2",18,454.5454545,455,"25","Dinoflagellate",2017-02-14 08:00:00,"February",2,"2017","Summer",Feb 2017,1,4527.2,"Very Low (A)","Very Low"
"177",177,2017-02-14,"08:00","Lorna","Primary sump",5000,22,0.022,0.022,"Protoperidinium oceanicum","12",109,2727.272727,2727,"25","Dinoflagellate",2017-02-14 08:00:00,"February",2,"2017","Summer",Feb 2017,1,4527.2,"Very Low (A)","Very Low"
"178",178,2017-02-15,"08:00","Lorna","Primary sump",5000,21,0.021,0.021,"Ceratium furca","2",19,476.1904762,476,"25","Dinoflagellate",2017-02-15 08:00:00,"February",2,"2017","Summer",Feb 2017,1,1011.75,"Very Low (A)","Very Low"
"179",179,2017-02-15,"08:00","Lorna","Primary sump",5000,21,0.021,0.021,"Gonyaulax polygramma","5",48,1190.47619,1190,"25","Dinoflagellate",2017-02-15 08:00:00,"February",2,"2017","Summer",Feb 2017,1,1011.75,"Very Low (A)","Very Low"
"180",180,2017-02-15,"08:00","Lorna","Primary sump",5000,21,0.021,0.021,"Protoperidinium conicum","6",57,1428.571429,1429,"25","Dinoflagellate",2017-02-15 08:00:00,"February",2,"2017","Summer",Feb 2017,1,1011.75,"Very Low (A)","Very Low"
"181",181,2017-02-15,"08:00","Lorna","Primary sump",5000,21,0.021,0.021,"Prorocentrum micans","4",38,952.3809524,952,"25","Dinoflagellate",2017-02-15 08:00:00,"February",2,"2017","Summer",Feb 2017,1,1011.75,"Very Low (A)","Very Low"
"182",182,2017-02-16,"08:00","Lorna","Primary sump",5000,20,0.02,0.02,"Ceratium furca","1",10,250,250,"25","Dinoflagellate",2017-02-16 08:00:00,"February",2,"2017","Summer",Feb 2017,1,250,"None detected","Normal"
"183",183,2017-02-16,"08:00","Lorna","Primary sump",5000,20,0.02,0.02,"Protoperidinium conicum","1",10,250,250,"25","Dinoflagellate",2017-02-16 08:00:00,"February",2,"2017","Summer",Feb 2017,1,250,"None detected","Normal"
"184",184,2017-02-17,"08:00","Lorna","Primary sump",5000,20,0.02,0.02,"Chaetoceros sp.","1",10,250,250,"25","Diatom",2017-02-17 08:00:00,"February",2,"2017","Summer",Feb 2017,1,1062.5,"Very Low (A)","Very Low"
"185",185,2017-02-17,"08:00","Lorna","Primary sump",5000,20,0.02,0.02,"Gonyaulax polygramma","2",20,500,500,"25","Dinoflagellate",2017-02-17 08:00:00,"February",2,"2017","Summer",Feb 2017,1,1062.5,"Very Low (A)","Very Low"
"186",186,2017-02-17,"08:00","Lorna","Primary sump",5000,20,0.02,0.02,"Protoperidinium conicum","13",130,3250,3250,"25","Dinoflagellate",2017-02-17 08:00:00,"February",2,"2017","Summer",Feb 2017,1,1062.5,"Very Low (A)","Very Low"
"187",187,2017-02-17,"08:00","Lorna","Primary sump",5000,20,0.02,0.02,"Prorocentrum micans","1",10,250,250,"25","Dinoflagellate",2017-02-17 08:00:00,"February",2,"2017","Summer",Feb 2017,1,1062.5,"Very Low (A)","Very Low"
"188",188,2017-02-20,"08:00","Lorna","Primary sump",5000,24,0.024,0.024,"Gonyaulax polygramma","47",392,9791.666667,9792,"25","Dinoflagellate",2017-02-20 08:00:00,"February",2,"2017","Summer",Feb 2017,1,3177,"Very Low (A)","Very Low"
"189",189,2017-02-20,"08:00","Lorna","Primary sump",5000,24,0.024,0.024,"Protoperidinium conicum","12",100,2500,2500,"25","Dinoflagellate",2017-02-20 08:00:00,"February",2,"2017","Summer",Feb 2017,1,3177,"Very Low (A)","Very Low"
"190",190,2017-02-20,"08:00","Lorna","Primary sump",5000,24,0.024,0.024,"Protoperidinium diabolum","1",8,208.3333333,208,"25","Dinoflagellate",2017-02-20 08:00:00,"February",2,"2017","Summer",Feb 2017,1,3177,"Very Low (A)","Very Low"
"191",191,2017-02-20,"08:00","Lorna","Primary sump",5000,24,0.024,0.024,"Prorocentrum micans","1",8,208.3333333,208,"25","Dinoflagellate",2017-02-20 08:00:00,"February",2,"2017","Summer",Feb 2017,1,3177,"Very Low (A)","Very Low"
"192",192,2017-02-21,"08:00","Lorna","Primary sump",5000,21,0.021,0.021,"Ceratium furca","8",76,1904.761905,1905,"25","Dinoflagellate",2017-02-21 08:00:00,"February",2,"2017","Summer",Feb 2017,1,2721.14285714286,"Very Low (A)","Very Low"
"193",193,2017-02-21,"08:00","Lorna","Primary sump",5000,21,0.021,0.021,"Gonyaulax polygramma","30",286,7142.857143,7143,"25","Dinoflagellate",2017-02-21 08:00:00,"February",2,"2017","Summer",Feb 2017,1,2721.14285714286,"Very Low (A)","Very Low"
